Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy
109,This City,Sam Fischer,5734490,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,2020,6,3H3r2nKWa3Yk5gt8xgmsEt,0.605,0.377,0.519
110,when the party's over,Billie Eilish,5694983,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020,6,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,0.198
111,Bohemian Rhapsody - Remastered 2011,Queen,5659274,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2020,6,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228
112,El Efecto,Rauw Alejandro,5658070,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,2020,6,4SJHHpKhcuXwDsCsPqshXj,0.849,0.781,0.893
113,Shape of You,Ed Sheeran,5657377,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020,6,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.931
114,Falling,Harry Styles,5618667,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020,6,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
115,Happier,Marshmello,5599518,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2020,6,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671
116,"10,000 Hours (with Justin Bieber)",Dan + Shay,5586098,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020,6,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,0.43
117,Flex (feat. Juice WRLD),Polo G,5567598,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,2020,6,2QqJTIlGKRLJC3onkavYEz,0.752,0.673,0.35
118,Ignorantes,Bad Bunny,5544993,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,2020,6,3wYRLYuO1M88d8woWUIxct,0.85,0.536,0.505
119,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5506112,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,2020,6,3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0.161
120,PAM,Justin Quiles,5427639,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,2020,6,0eeKDrQxjqNl5bX5VCHDcn,0.889,0.863,0.776
121,Perfect,Ed Sheeran,5411260,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2020,6,0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,0.168
122,OUT WEST (feat. Young Thug),JACKBOYS,5393026,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020,6,6gi6y1xwmVszDWkUqab1qw,0.802,0.591,0.309
123,Diosa,Myke Towers,5364614,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2020,6,3JHpk0DOTOzyh0777JFAky,0.801,0.745,0.245
124,Say You Won't Let Go,James Arthur,5346016,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020,6,5uCax9HTNlzGybIStD3vDh,0.358,0.557,0.494
125,Ransom,Lil Tecca,5305593,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020,6,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,0.226
126,Yummy,Justin Bieber,5276934,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020,6,41L3O37CECZt3N7ziG2z7l,0.687,0.514,0.494
127,Salt,Ava Max,5204149,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,2020,6,5iyZwawawLjHYpX4MxUKVF,0.693,0.835,0.744
128,High Fashion (feat. Mustard),Roddy Ricch,5170817,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020,6,07KXEDMj78x68D884wgVEm,0.831,0.499,0.511
129,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,5124116,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,2020,6,2hDe0Ls5mVqs1XJqv7sbcM,0.735,0.916,0.691
130,Daisies,Katy Perry,5101518,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,2020,6,4uqh9bualXNHXXwO2wPorc,0.639,0.546,0.149
131,Bleed,A Boogie Wit da Hoodie,5095478,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS,2020,6,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,0.225
132,Without Me,Halsey,5076795,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020,6,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662
133,China,Anuel AA,5066580,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,2020,6,2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,0.609
134,Snow On Tha Bluff,J. Cole,5060764,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog,2020,6,1oOEkBNp4zWnkD7nWjJdog,0.586,0.512,0.235
135,Si Veo a Tu Mamá,Bad Bunny,5029231,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,2020,6,41wtwzCZkXwpnakmwJ239F,0.9,0.603,0.824
136,Goodbyes (feat. Young Thug),Post Malone,5015531,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,2020,6,0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,0.163
137,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5002696,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020,6,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,0.425
138,Jangueo,Alex Rose,4990366,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,2020,6,1bRpSCFv6P2OUhciByeRYR,0.861,0.678,0.723
139,We Paid (feat. 42 Dugg),Lil Baby,4973586,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,2020,6,6gxKUmycQX7uyMwJcweFjp,0.926,0.542,0.564
140,Stunnin' (feat. Harm Franklin),Curtis Waters,4955741,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,2020,6,2JSmxLqt8h7ZpJJkfuLJvK,0.885,0.685,0.937
141,Dior,Pop Smoke,4928752,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020,6,79s5XnCN4TJKTVMSmOx8Ep,0.548,0.805,0.648
142,Djomb - Bien ou quoi,Bosh,4924714,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48,2020,6,0KBwGCY9RYD9t2zjeW4h48,0.945,0.676,0.631
143,Hola - Remix,Dalex,4896429,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020,6,5stPVcRqb4qixbafP9e8lt,0.654,0.672,0.343
144,Lalala,Y2K,4871446,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020,6,51Fjme0JiitpyXKuyQiCDo,0.843,0.39,0.495
145,Airwaves,Pashanim,4864782,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD,2020,6,79sjkr7DxrDfk9qXwB4IxS,0.771,0.493,0.863
146,Old Town Road - Remix,Lil Nas X,4863244,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020,6,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
147,Myron,Lil Uzi Vert,4850076,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,2020,6,56uXDJRCuoS7abX3SkzHKQ,0.771,0.654,0.573
148,Moonlight,XXXTENTACION,4844711,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2020,6,0JP9xo3adEtGSdUEISiszL,0.921,0.537,0.711
149,All of Me,John Legend,4829794,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2020,6,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,0.331
150,The Less I Know The Better,Tame Impala,4821333,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,2020,6,6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,0.785
151,Sweet but Psycho,Ava Max,4813146,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020,6,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,0.62
152,Youngblood,5 Seconds of Summer,4806276,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2020,6,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,0.152
153,It's You,Ali Gatie,4805047,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020,6,5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,0.397
154,MORE & MORE,TWICE,4785137,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,2020,6,3omvXShuRPM3zbDpWYqf5g,0.739,0.841,0.562
155,BOP,DaBaby,4773292,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020,6,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,0.836
156,Higher Love,Kygo,4770630,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,2020,6,6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,0.404
157,Wow.,Post Malone,4760236,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2020,6,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,0.388
158,Emotionally Scarred,Lil Baby,4752561,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,2020,6,7ge7BHazYbVKi8qyZUX1Bm,0.585,0.641,0.266
159,Sigues Con El,Dímelo Flow,4746026,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020,6,7sQKy5vlPQllr0k9IjYJv3,0.883,0.668,0.676
160,Bruises,Lewis Capaldi,4699214,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020,6,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,0.361
161,PA' ROMPERLA,Bad Bunny,4667968,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,2020,6,5XqCz18k96K8tx6DAYM97i,0.772,0.83,0.697
162,In Your Eyes (feat. Alida),Robin Schulz,4654587,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,2020,6,61ZM92T2zaXIVsqncThQzC,0.57,0.672,0.461
163,El Efecto - Remix,Rauw Alejandro,4623110,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,2020,6,74j34STf8L6uADnTN69ohv,0.771,0.769,0.931
164,Know Your Worth,Khalid,4622526,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2020,6,0TrPqhAMoaKUFLR7iYDokf,0.79,0.694,0.508
165,Sucker,Jonas Brothers,4621360,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2020,6,22vgEDb5hykfaTwLuskFGD,0.842,0.734,0.952
166,No Me Conoce - Remix,Jhay Cortez,4612447,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020,6,4R8BJggjosTswLxtkw8V7P,0.806,0.786,0.58
167,Stupid Love,Lady Gaga,4609858,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt,2020,6,7yBbV2k2S2uhaQc24NF2xt,0.68,0.825,0.784
168,LA CANCIÓN,J Balvin,4590417,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020,6,0fea68AdmYNygeTGI4RC18,0.754,0.646,0.429
169,Get You The Moon (feat. Snøw),Kina,4578831,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2020,6,4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,0.0895
170,Are You Bored Yet? (feat. Clairo),Wallows,4559813,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,2020,6,57RA3JGafJm5zRtKJiKPIm,0.682,0.683,0.64
171,I Like Me Better,Lauv,4555313,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020,6,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419
172,Something Just Like This,The Chainsmokers,4551628,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2020,6,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,0.446
173,Mariposa,Peach Tree Rascals,4547299,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020,6,4ja2gzrNh9VNigzoXfmbwD,0.676,0.525,0.421
174,No Idea,Don Toliver,4546506,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,2020,6,7AzlLxHn24DxjgQX73F9fU,0.652,0.631,0.35
175,July,Noah Cyrus,4536463,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,2020,6,6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,0.322
176,Shotta Flow 5,NLE Choppa,4513982,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,2020,6,1orjH4IkSH9VrWmRCToKV8,0.806,0.749,0.77
177,Be Alright,Dean Lewis,4488433,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2020,6,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,0.443
178,"thank u, next",Ariana Grande,4478223,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2020,6,3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,0.412
179,IDK You Yet,Alexander 23,4473413,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,2020,6,0j1Ia2lQWrcXrQZI4AdJlk,0.648,0.308,0.198
180,Like That (feat. Gucci Mane),Doja Cat,4471023,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020,6,4EivmOT13NMpNSfTKn9p4s,0.879,0.499,0.405
181,Lights Up,Harry Styles,4466112,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2020,6,4jAIqgrPjKLTY9Gbez25Qb,0.575,0.621,0.27
182,Lose You To Love Me,Selena Gomez,4463778,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2020,6,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,0.0978
183,Better Now,Post Malone,4462008,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2020,6,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,0.341
184,Riptide,Vance Joy,4442182,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2020,6,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,0.51
185,Don't Stop Believin',Journey,4433026,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2020,6,4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,0.514
186,High Hopes,Panic! At The Disco,4426756,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2020,6,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,0.681
187,Don't Stop Me Now - Remastered 2011,Queen,4423266,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2020,6,7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601
188,Piece Of Your Heart,MEDUZA,4422905,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020,6,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,0.631
189,All Girls Are The Same,Juice WRLD,4413261,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2020,6,4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0.203
190,Mr. Brightside,The Killers,4413195,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw,2020,6,7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,0.232
191,Wake Me Up,Avicii,4409379,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee,2020,6,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,0.643
192,Closer,The Chainsmokers,4403194,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2020,6,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,0.661
193,Money In The Grave (Drake ft. Rick Ross),Drake,4398999,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2020,6,5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,0.101
194,I'm Yours,Jason Mraz,4397182,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2020,6,1EzrEOXmMH3G43AXT1y7pA,0.686,0.457,0.718
195,Na Raba Toma Tapão,Niack,4396629,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,2020,6,0AGS6ZRgzobrazmCi6pYMe,0.962,0.787,0.968
196,La Santa,Bad Bunny,4384527,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,2020,6,69vlMrzHwATKzupwNcUPyK,0.744,0.868,0.586
197,Thunder,Imagine Dragons,4359095,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2020,6,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.288
198,Make You Mine,PUBLIC,4356213,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,2020,6,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,0.638
199,Every Breath You Take,The Police,4343451,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,2020,6,1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,0.74
200,Dancing With A Stranger (with Normani),Sam Smith,4332485,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2020,6,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,0.347
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,35694103,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020,7,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,0.497
2,Savage Love (Laxed - Siren Beat),Jawsh 685,33897676,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020,7,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0.761
3,Blinding Lights,The Weeknd,30485774,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,7,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.334
4,Watermelon Sugar,Harry Styles,26680752,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,7,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
5,Roses - Imanbek Remix,SAINt JHN,24850657,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,7,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,0.863
6,Come & Go (with Marshmello),Juice WRLD,24370314,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,2020,7,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0.535
7,POPSTAR (feat. Drake),DJ Khaled,23212151,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,2020,7,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,0.45
8,Wishing Well,Juice WRLD,21316297,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,2020,7,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,0.0804
9,Breaking Me,Topic,20464143,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,7,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,0.664
10,death bed (coffee for your head),Powfu,18826393,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,7,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,0.348
11,Rain On Me (with Ariana Grande),Lady Gaga,18038748,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020,7,24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,0.646
12,Dance Monkey,Tones And I,17801773,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,7,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
13,ily (i love you baby) (feat. Emilee),Surf Mesa,17151373,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020,7,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,0.33
14,La Jeepeta - Remix,Nio Garcia,17051952,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,2020,7,1mohfLaTJtB2RplHLQVM70,0.815,0.715,0.786
15,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,16616199,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,2020,7,2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,0.835
16,How You Like That,BLACKPINK,16565145,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020,7,4SFknyjLcyTLJFPKD2m96o,0.812,0.761,0.344
17,Toosie Slide,Drake,16216732,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020,7,127QTOFJsJQp5LbJbu3A1y,0.834,0.454,0.837
18,Break My Heart,Dua Lipa,15850548,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020,7,017PF4Q3l4DBUiWoXk4OWT,0.73,0.729,0.467
19,MAMACITA,Black Eyed Peas,15561301,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,2020,7,14wf185UxfNbSy8dwt4r4q,0.894,0.635,0.428
20,Don't Start Now,Dua Lipa,15509854,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020,7,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,0.677
21,Blueberry Faygo,Lil Mosey,15431564,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,7,6wJYhPfqk3KGhHRG76WzOh,0.774,0.554,0.349
22,GREECE (feat. Drake),DJ Khaled,15266857,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,2020,7,35RJhm1pEovTBwnNR0zWad,0.695,0.343,0.229
23,Party Girl (Remix),StaySolidRocky,15129295,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv,2020,7,0XkmeG97T4mtYlWRJcrxec,0.752,0.375,0.591
24,Relación,Sech,14839677,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,2020,7,35UUpTmrcFXNIVIN26ujXl,0.793,0.771,0.835
25,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,14436962,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,2020,7,1H7KnK26kc1YyellpbINEn,0.49,0.618,0.286
26,Stuck with U (with Justin Bieber),Ariana Grande,14245490,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,7,4HBZA5flZLE435QTztThqH,0.597,0.45,0.537
27,Caramelo,Ozuna,14035656,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,2020,7,3gD4J3RUHy4OUuZ3qAiaiG,0.728,0.806,0.698
28,TKN (feat. Travis Scott),ROSALÍA,13845089,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020,7,4w47S36wQGBhGg073q3nt7,0.776,0.509,0.485
29,Someone You Loved,Lewis Capaldi,13844591,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,7,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
30,Tattoo - Remix with Camilo,Rauw Alejandro,13786772,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,2020,7,4ZRrLHqzhGRXYj2qcB4s5S,0.848,0.637,0.698
32,Supalonely,BENEE,12984867,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020,7,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,0.817
33,Life's A Mess (feat. Halsey),Juice WRLD,12952496,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,2020,7,5wWAwzGp2OaaoIkwcz6wZs,0.63,0.446,0.177
34,Before You Go,Lewis Capaldi,12903380,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,7,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,0.183
35,Conversations,Juice WRLD,12521962,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,2020,7,4K06PO78fW4mnBVenxGNob,0.747,0.622,0.57
36,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,12415166,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,2020,7,0PvFJmanyNQMseIFrU708S,0.823,0.586,0.347
37,La Curiosidad,Jay Wheeler,12342952,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,2020,7,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,0.68
38,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,12290847,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,2020,7,0ada5XsQGLPUVbmTCkAP49,0.701,0.65,0.647
39,Intentions (feat. Quavo),Justin Bieber,12133090,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,7,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,0.874
40,The Box,Roddy Ricch,12093576,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,7,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,0.642
41,Righteous,Juice WRLD,11127805,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J,2020,7,5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0.225
42,Sunday Best,Surfaces,10966601,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,7,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,0.694
43,Go Crazy,Chris Brown,10792302,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020,7,1IIKrJVP1C9N7iPtG6eOsK,0.755,0.578,0.581
44,THE SCOTTS,THE SCOTTS,10754847,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,2020,7,39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0.28
45,Djadja (feat. Maluma) - Remix,Aya Nakamura,10742845,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt,2020,7,6AzKhCHOms83jvNVLsz0Bt,0.791,0.682,0.672
46,Circles,Post Malone,10706946,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,7,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.553
47,Kings & Queens,Ava Max,10587197,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,2020,7,7a53HqqArd4b9NF4XAmlbI,0.637,0.69,0.457
48,Tusa,KAROL G,10528089,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020,7,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,0.574
49,Say So,Doja Cat,10394597,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,7,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,0.786
50,In Your Eyes,The Weeknd,10389481,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020,7,7szuecWAPwGoV1e5vGu8tl,0.667,0.719,0.717
51,Be Kind (with Halsey),Marshmello,10121295,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020,7,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,0.452
52,Señorita,Shawn Mendes,9925112,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,7,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75
53,goosebumps,Travis Scott,9767081,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020,7,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,0.43
54,Falling,Trevor Daniel,9603091,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,7,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
