Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
113,Such a Whore (Stellular Remix),JVLA,254934,https://open.spotify.com/track/6A25J9As7towpxovYryAWr,2020,9,2020-09,0.0038303196088853,6A25J9As7towpxovYryAWr,0.624,0.139,0.614,168.87,0.0023901194359444273,0.0005324144256350568,0.002351816239855574,0.6468260723524606
114,Saari Ki Saari 2.0,Darshan Raval,252147,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf,2020,9,2020-09,0.0037884456307185,34ppgPuSUgKIqUIBT26ulf,0.309,0.2,0.354,83.958,0.0011706296998920166,0.0007576891261437001,0.001341109753274349,0.31807031826386384
115,Khulke Jeene Ka,A.R. Rahman,251652,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf,2020,9,2020-09,0.0037810083794833,1XFZMenJ30FfGOsj8X5sqf,0.676,0.533,0.544,88.969,0.002555961664530711,0.002015277466264599,0.0020568685584389152,0.3363925345142497
116,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,251540,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk,2020,9,2020-09,0.0037793256074867,6vuMdb0E8buJeSHArN3dXk,0.368,0.391,0.587,143.687,0.0013907918235551056,0.0014777163125272996,0.002218464131594693,0.5430399585629415
117,Kuch Bhi Ho Jaye,B Praak,249536,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9,2020,9,2020-09,0.0037492160085465,2uzEDXVEAjLhGynxLu1dd9,0.492,0.287,0.589,80.086,0.001844614276204878,0.0010760249944528455,0.0022082882290338883,0.300259713260455
118,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,248408,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ,2020,9,2020-09,0.0037322680905802,5QVHNa0ppJUOoqSd36ovQS,0.515,0.484,0.691,169.521,0.001922118066648803,0.0018064177558408166,0.0025789972505909178,0.6326978189832461
119,Yummy,Justin Bieber,247465,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020,9,2020-09,0.0037180997513584,41L3O37CECZt3N7ziG2z7l,0.687,0.494,0.514,145.921,0.002554334529183221,0.0018367412771710496,0.0019111032721982177,0.542548833817969
120,Vaaste,Dhvani Bhanushali,247399,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3,2020,9,2020-09,0.0037171081178603,0mJTAdmY8olbGQjopDYff3,0.444,0.315,0.479,89.892,0.0016503960043299732,0.0011708890571259945,0.0017804947884550836,0.3341382829306981
121,Dil Diyan Gallan,Vishal-Shekhar,247056,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta,2020,9,2020-09,0.0037119546286206,5MnAi6ZF7cE8pAz7wYr9Ta,0.716,0.485,0.64,105.012,0.0026577595140923494,0.001800297994880991,0.002375650962317184,0.38979977946070643
122,Tera Ghata,Gajendra Verma,244317,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO,2020,9,2020-09,0.0036708018384524,0JBhoxPKHJc1ZeJrjSt0VO,0.718,0.686,0.573,180.043,0.0026356357200088233,0.0025181700611783464,0.002103369453433225,0.6609021754004855
123,Yalgaar,Ajey Nagar (CarryMinati),243742,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD,2020,9,2020-09,0.0036621626072196,0RGp4KA9wvndxqPIWoKwnD,0.726,0.812,0.818,92.033,0.00265873005284143,0.0029736760370623156,0.002995649012705633,0.33703981123024146
124,Kabira,Pritam,242915,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c,2020,9,2020-09,0.0036497371389943,4bD9z9qa4qg9BhryvYWB7c,0.59,0.191,0.555,84.027,0.002153344912006637,0.0006970997935479114,0.002025604112141837,0.3066764625782741
125,Ik Mulaqaat,Meet Bros.,242047,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd,2020,9,2020-09,0.0036366956560202,17uI7afUaul1hCzMTF9txd,0.634,0.667,0.648,95.989,0.002305665045916807,0.0024256760025654737,0.00235657878510109,0.349082779325723
126,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,241473,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,2020,9,2020-09,0.0036280714495373,7ofWUKeNCUw1P64ArIwG9b,0.8,0.694,0.972,110.054,0.00290245715962984,0.002517881585978886,0.0035264854489502552,0.399283775307378
127,Taare Ginn,A.R. Rahman,237944,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY,2020,9,2020-09,0.0035750491068928,1wbxjQnN7MTk8MKt3SumyY,0.365,0.358,0.402,131.815,0.001304892924015872,0.0012798675802676224,0.0014371697409709056,0.4712450980250744
128,Breaking Me,Topic,237698,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,9,2020-09,0.0035713530184001,3H7ihDc1dqLriiWXwsc2po,0.789,0.664,0.72,122.031,0.0028177975315176788,0.0023713784042176662,0.0025713741732480717,0.4358157801883826
129,Stuck with U (with Justin Bieber),Ariana Grande,236709,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,9,2020-09,0.0035564935406796,4HBZA5flZLE435QTztThqH,0.597,0.537,0.45,178.765,0.002123226643785721,0.0019098370313449453,0.00160042209330582,0.6357765677995887
130,Shape of You,Ed Sheeran,235861,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020,9,2020-09,0.003543752552705,7qiZfU4dY1lWllzX7mPBI3,0.825,0.931,0.652,95.977,0.0029235958559816247,0.0032992336265683553,0.0023105266643636603,0.3401187387509678
131,Attention,Charlie Puth,235429,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,2020,9,2020-09,0.0035372618607179,5cF0dROlMOK5uNZtivgu50,0.775,0.797,0.613,100.066,0.0027413779420563727,0.0028191977029921665,0.0021683415206200725,0.3539596453545974
132,Manasu Maree - Telugu,Amit Trivedi,235174,https://open.spotify.com/track/57xczqwxDF0HZsuPyVEJXa,2020,9,2020-09,0.0035334305494755,57xczqwxDF0HZsuPyVEJXa,0.695,0.511,0.501,120.076,0.0024557342318854724,0.0018055830107819805,0.0017702487052872254,0.4242802066588201
133,OK Not To Be OK,Marshmello,234800,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,2020,9,2020-09,0.0035278112929867,0zzVTGyRrWpQu8Fr28NRAv,0.743,0.263,0.837,103.072,0.002621163790689118,0.0009278143700555022,0.0029527780522298677,0.36361856559072514
134,"Humdard (From ""Ek Villain"")",Arijit Singh,233609,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK,2020,9,2020-09,0.0035099168157722,2PvaburAUlhNHxVhw5lvOq,0.575,0.27,0.541,87.022,0.0020182021690690146,0.000947677540258494,0.0018988649973327603,0.3054399811421284
135,Vaathi Coming,Anirudh Ravichander,232443,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac,2020,9,2020-09,0.0034923979573071,2BcPFQ7nrtUObgAs72xaac,0.643,0.585,0.952,164.784,0.002245611886548465,0.0020430528050246533,0.003324762855356359,0.5754913049968932
136,It's You,Ali Gatie,232154,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020,9,2020-09,0.0034880558045657,5DqdesEfbRyOlSS3Tf6c29,0.732,0.397,0.463,95.971,0.0025532568489420922,0.001384758154412583,0.001614969837513919,0.3347522036199748
137,Lily,Alan Walker,231066,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN,2020,9,2020-09,0.0034717088765982,0lks2Kt9veMOFEAPN0fsqN,0.423,0.467,0.634,150.978,0.0014685328548010386,0.0016212880453713595,0.002201063427763259,0.5241516627710431
138,Thunder,Imagine Dragons,231023,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2020,9,2020-09,0.0034710628123495,1zB4vmk8tFRmM9UULNzbLB,0.605,0.288,0.822,167.997,0.0020999930014714476,0.000999666089956656,0.002853213631751289,0.583128139286279
139,Dooriyan (feat. Kaprila),Dino James,230676,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6,2020,9,2020-09,0.0034658492241098,4nKc9yiwXWlEByq1oMfHU6,0.778,0.219,0.474,91.969,0.0026964306963574245,0.0007590209800800462,0.0016428125322280453,0.31875068729215417
140,Skechers,DripReport,229612,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020,9,2020-09,0.0034498628901416,2alc8VZAzDgdAsL2QMk3hu,0.903,0.274,0.327,100.008,0.003115226189797865,0.0009452624318987984,0.0011281051650763032,0.3450138879172811
141,Pal,Javed-Mohsin,228880,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2020,9,2020-09,0.0034388647731635,4UiaP0wBuy9N9voD91OZOg,0.575,0.563,0.374,79.123,0.0019773472445690126,0.0019360808672910504,0.001286135425163149,0.2720932974470156
142,Sauda Khara Khara,Diljit Dosanjh,228789,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI,2020,9,2020-09,0.0034374975209162,4LLvxxkWtt818FNO3cbsdo,0.687,0.877,0.919,145.037,0.0023615607968694293,0.003014685325843507,0.0031590602217219876,0.4985643279411229
143,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,227492,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,2020,9,2020-09,0.0034180104202049,3zHq9ouUJQFQRf3cm1rRLu,0.262,0.275,0.606,189.857,0.0008955187300936838,0.0009399528655563476,0.002071314314644169,0.6489332043488417
144,Thandi Hawa,Ritviz,227316,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k,2020,9,2020-09,0.0034153660642102,47a8ZHfi1MYmiSVVdS7gId,0.618,0.515,0.555,195.018,0.0021106962276819037,0.0017589135230682532,0.0018955281656366611,0.6660578591101448
145,Kalank (Title Track),Arijit Singh,224002,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,2020,9,2020-09,0.0033655740428092,6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.435,0.55,117.999,0.0019183772044012437,0.001464024708622002,0.00185106572354506,0.39713437147744274
146,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")",Santhosh Narayanan,223114,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C,2020,9,2020-09,0.0033522320648357,2oNRoniEFnPdaCfkOQ9m0C,0.79,0.948,0.74,133.526,0.002648263331220203,0.0031779159974642435,0.002480651727978418,0.4476101386892517
147,"Ik Vaari Aa (From ""Raabta"")",Arijit Singh,222898,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9,2020,9,2020-09,0.0033489867188422,5lrA2NzUxmBjKr2tCZfMtl,0.512,0.428,0.752,127.965,0.0017146812000472065,0.0014333663156644617,0.0025184380125693345,0.42855308547664217
148,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,222616,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,2020,9,2020-09,0.0033447497393506,0KoiMHhqKLoL4xM54rcWYY,0.842,0.617,0.801,95.881,0.0028162792805332053,0.00206371058917932,0.0026791445412198307,0.3206979497586749
149,Aaj Bhi,Vishal Mishra,222089,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G,2020,9,2020-09,0.0033368316961163,6LpswW9691XT9OjVSvDU6G,0.581,0.0977,0.304,109.036,0.0019386992154435702,0.0003260084567105625,0.0010143968356193553,0.3638347808177369
150,Vail,Mankirt Aulakh,221800,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM,2020,9,2020-09,0.003332489543375,1bqAnuqlgbQ55AByEp0SmM,0.566,0.542,0.711,171.642,0.0018861890815502498,0.0018062093325092502,0.002369400065339625,0.5719951702039717
151,rockstar (feat. 21 Savage),Post Malone,220815,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020,9,2020-09,0.0033176901646544,0e7ipj03S05BNilyu5bRzt,0.585,0.129,0.52,159.801,0.0019408487463228239,0.00042798203124041757,0.0017251988856202879,0.5301702060019376
152,Meri Aashiqui,Jubin Nautiyal,220644,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT,2020,9,2020-09,0.0033151209324095,2Zwv2vKU8mwgh2LI5GUKcT,0.555,0.472,0.665,75.008,0.0018398921174872726,0.001564737080097284,0.0022045554200523176,0.24866059089817175
153,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",Armaan Malik,220178,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2,2020,9,2020-09,0.0033081193989234,6tkl6rjuXWtVOCaXSSSCz2,0.299,0.321,0.447,121.723,0.0009891277002780966,0.0010619063270544114,0.0014787293713187598,0.402674217595153
154,Kill This Love,BLACKPINK,220082,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2020,9,2020-09,0.0033066770229263,6hvczQ05jc1yGlp9zhb95V,0.763,0.645,0.835,131.875,0.002522994568492767,0.0021328066797874634,0.0027610753141434604,0.4360680323984058
155,Girls Like You (feat. Cardi B),Maroon 5,218865,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2020,9,2020-09,0.0032883919022126,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.448,0.541,124.959,0.0027984215087829226,0.0014731995721912448,0.0017790200190970168,0.4109141637085843
156,Takeaway,The Chainsmokers,218834,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2020,9,2020-09,0.0032879261349636,3g0mEQx3NTanacLseoP0Gw,0.528,0.351,0.511,100.1,0.0017360249992607807,0.0011540620733722234,0.0016801302549663995,0.3291214061098563
157,Wolves,Selena Gomez,217328,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2020,9,2020-09,0.0032652988615085,33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.325,0.675,160.048,0.0023640763757321543,0.0010612221299902626,0.0022040767315182376,0.5226045521867124
158,Taaron Ke Shehar,Neha Kakkar,216008,https://open.spotify.com/track/1r6sFC5J0p9r3jcfIoSGDM,2020,9,2020-09,0.003245466191548,1r6sFC5J0p9r3jcfIoSGDM,0.441,0.348,0.61,79.736,0.001431250590472668,0.0011294222346587039,0.00197973437684428,0.25878049224927135
159,Mad at Disney,salem ilese,215568,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020,9,2020-09,0.0032388553015611,7aGyRfJWtLqgJaZoG9lJhE,0.738,0.715,0.621,113.968,0.0023902752125520917,0.002315781540616186,0.0020113291422694433,0.36912586100831546
160,Take You Dancing,Jason Derulo,214988,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,2020,9,2020-09,0.0032301409465784,59qrUpoplZxbIZxk6X0Bm3,0.789,0.753,0.711,112.985,0.002548581206850358,0.0024322961327735352,0.0022966302130172423,0.3649574748491605
161,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,214953,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2020,9,2020-09,0.0032296150803295,37FXw5QGFN7uwwsLy8uAc0,0.728,0.352,0.563,100.017,0.002351159778479876,0.0011368245082759838,0.0018182732902255084,0.3230164114893156
162,Tum Se Hi,Pritam,214543,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE,2020,9,2020-09,0.0032234549328417,7eQl3Yqv35ioqUfveKHitE,0.609,0.608,0.538,130.015,0.001963084054100595,0.0019598605991677535,0.0017342187538688346,0.41909749309341354
163,Kun Faya Kun,A.R. Rahman,214344,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6,2020,9,2020-09,0.0032204650075977,7F8RNvTQlvbeBLeenycvN6,0.362,0.575,0.378,87.549,0.0011658083327503674,0.0018517673793686774,0.0012173357728719305,0.28194849095017105
164,"Humnava Mere (From ""Humnava Mere"")",Jubin Nautiyal,214101,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW,2020,9,2020-09,0.0032168139933549,2QRc8jYol5Xsxyf6nYoYXW,0.4,0.365,0.553,79.269,0.00128672559734196,0.0011741371075745385,0.0017788981383252598,0.25499362843924955
165,Saibo,Sachin-Jigar,213023,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR,2020,9,2020-09,0.0032006173128871,6udC4b4jOSnHb9ItnXgKLR,0.619,0.545,0.429,90.058,0.0019811821166771148,0.0017443364355234697,0.0013730648272285658,0.2882411939639865
166,The Box,Roddy Ricch,212234,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,9,2020-09,0.0031887627851607,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.642,0.586,116.971,0.002857131455503987,0.0020471857080731695,0.00186861499210417,0.37299277174303225
167,I Don't Care (with Justin Bieber),Ed Sheeran,212078,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020,9,2020-09,0.0031864189241653,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.842,0.675,101.956,0.0025427623014839095,0.0026829647341471826,0.002150832773811578,0.32487452783219734
168,Filhall,B Praak,212033,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY,2020,9,2020-09,0.0031857428104167,7DE0I3buHcns00C0YEsYsY,0.463,0.588,0.661,79.876,0.001474998921222932,0.0018732167725250195,0.002105775997685439,0.25446439272484433
169,Something Just Like This,The Chainsmokers,211491,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2020,9,2020-09,0.0031775993959329,6RUKPb4LETWmmr3iAEQktW,0.617,0.446,0.635,103.019,0.001960578827290599,0.0014172093305860733,0.0020177756164173914,0.32735311216961144
170,Head & Heart (feat. MNEK),Joel Corry,210398,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020,9,2020-09,0.0031611773442155,6cx06DFPPHchuUAcTxznu9,0.734,0.905,0.874,122.953,0.002320304170654177,0.0028608654965150276,0.002762868998844347,0.3886762380033284
171,Chal Bombay,DIVINE,210277,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU,2020,9,2020-09,0.0031593593494691,6AooRgSRDzbCYL4NZ4RCjU,0.862,0.512,0.619,95.036,0.0027233677592423643,0.0016175919869281792,0.0019556434373213727,0.3002528751361454
172,Khaab,Akhil,209074,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw,2020,9,2020-09,0.0031412845752551,0a6zRnrjmaOcqsEIFkXIhw,0.662,0.222,0.661,80.009,0.0020795303888188764,0.0006973651757066322,0.002076389104243621,0.2513310375815853
173,Be Kind (with Halsey),Marshmello,208868,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020,9,2020-09,0.0031381894767612,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.452,0.633,93.995,0.001977059370359556,0.0014184616434960624,0.0019864739387898396,0.294974119868169
174,Stay Gold,BTS,207699,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ,2020,9,2020-09,0.0031206255440461,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.582,0.634,129.017,0.0022562122683453304,0.0018162040666348301,0.0019784765949252274,0.4026137458161957
175,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,207223,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r,2020,9,2020-09,0.0031134737630604,3f0wz6zcA7XkQiGm0qNF5r,0.621,0.227,0.467,107.164,0.0019334672068605082,0.0007067585442147108,0.0014539922473492067,0.3336523023446047
176,Stunnin' (feat. Harm Franklin),Curtis Waters,207113,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,2020,9,2020-09,0.0031118210405637,2JSmxLqt8h7ZpJJkfuLJvK,0.885,0.937,0.685,99.954,0.0027539616208988745,0.0029157763150081868,0.0021315974127861345,0.31103896028850403
177,Ramuloo Ramulaa - Duet,Anurag Kulkarni,206194,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6,2020,9,2020-09,0.0030980132953411,4uXJADmybUHUgycBWFHeq6,0.663,0.805,0.913,187.552,0.0020539828148111493,0.0024939007027495854,0.002828486138646424,0.581038589567814
178,"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,206153,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95,2020,9,2020-09,0.0030973972805923,3ZjMdVOWxQ53FKrmkgCv95,0.785,0.848,0.722,189.857,0.0024314568652649554,0.00262659289394227,0.0022363208365876403,0.5880625555014123
179,Ae Dil Hai Mushkil Title Track,Pritam,204517,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI,2020,9,2020-09,0.0030728167896412,1UWacd8x8tPPwmrPB1MoBI,0.495,0.35,0.654,123.896,0.001521044310872394,0.00107548587637442,0.0020096221804253448,0.3807097089693861
180,Before You Go,Lewis Capaldi,204374,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,9,2020-09,0.0030706682503955,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.183,0.575,111.881,0.0014094367269315345,0.0005619322898223765,0.0017656342439774124,0.3435494345224989
181,Sage,Ritviz,204340,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl,2020,9,2020-09,0.0030701574088965,1UMKquW1olreYO1LlLmTqi,0.843,0.428,0.538,97.49,0.0025881426956997494,0.001314027371007702,0.0016517446859863171,0.29930964579331976
182,Yaari,Nikk,204304,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq,2020,9,2020-09,0.0030696165178976,04UzZSWfw8hkK832P27QLq,0.587,0.395,0.557,159.914,0.001801864896005891,0.001212498524569552,0.0017097764004689634,0.49087465584307677
183,ROXANNE,Arizona Zervas,203679,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,9,2020-09,0.0030602260491662,696DnlkuDOXcMAnKlTgXXK,0.621,0.457,0.601,116.735,0.0019004003765322101,0.0013985233044689533,0.0018391958555488861,0.35723548784941633
184,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,202489,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx,2020,9,2020-09,0.0030423465967018,4tjLYTXFqZhkUDga4bQ0yl,0.725,0.674,0.912,104.054,0.002205701282608805,0.0020505416061770134,0.0027746200961920415,0.3165683327732091
185,"Alone, Pt. II",Alan Walker,202486,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2020,9,2020-09,0.0030423015224519,0bMbDctzMmTyK2j74j3nF3,0.67,0.608,0.668,88.033,0.0020383420200427733,0.0018497193256507552,0.0020322574169978694,0.26782292992600815
186,Boss Bitch,Doja Cat,202081,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,9,2020-09,0.003036216498714,78qd8dvwea0Gosb6Fe6j3k,0.707,0.575,0.955,125.989,0.0021466050645907978,0.0017458244867605498,0.00289958675627187,0.3825298804564781
187,Treat You Better,Shawn Mendes,201655,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,2020,9,2020-09,0.0030298159552267,3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.747,0.819,82.695,0.0013452382841206549,0.002263272518554345,0.0024814192673306675,0.25055063041747194
188,Love Mashup 2019,Akhil Sachdeva,201165,https://open.spotify.com/track/2nCKF3gkwHCamm3f0jNaJd,2020,9,2020-09,0.0030224538277413,2nCKF3gkwHCamm3f0jNaJd,0.607,0.283,0.515,97.947,0.001834629473438969,0.0008553544332507878,0.0015565637212867696,0.2960402850657771
189,Old Skool,Prem Dhillon,200604,https://open.spotify.com/track/7oyKNHWzmk8XH5aEVOuGGP,2020,9,2020-09,0.0030140249430081,4V9rQZOGILc4YfBnCDXgTz,0.764,0.905,0.601,87.926,0.0023027150564581887,0.0027276925734223308,0.0018114289907478682,0.2650111571389302
190,Manjha,Vishal Mishra,199206,https://open.spotify.com/track/0UZLaEOSIc5kg0cc7eszqC,2020,9,2020-09,0.0029930203425498,0UZLaEOSIc5kg0cc7eszqC,0.524,0.368,0.515,169.882,0.0015683426594960952,0.0011014314860583263,0.001541405476413147,0.5084602818330451
191,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,198798,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb,2020,9,2020-09,0.002986890244562,0OcVZqIer0LLu3K8sdU5Yb,0.808,0.709,0.901,93.026,0.002413407317606096,0.0021177051833944577,0.002691188110350362,0.2778584518906246
192,Paniyon Sa,Atif Aslam,198576,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2,2020,9,2020-09,0.0029835547500686,2si0ZNx4yRbggTvrIom8A2,0.523,0.669,0.768,75.03,0.0015603991342858778,0.0019959981277958934,0.0022913700480526847,0.22385611289764706
193,Circles,Post Malone,198514,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,9,2020-09,0.0029826232155705,21jGcNKet2qwijlDFuPiPb,0.695,0.553,0.762,120.042,0.0020729231348214972,0.0016493906382104866,0.002272758890264721,0.35804005604351397
194,"Pehla Pyaar (From ""Kabir Singh"")",Armaan Malik,198433,https://open.spotify.com/track/6v54G4hhoyTPreZ3nvSYmR,2020,9,2020-09,0.0029814062108229,6v54G4hhoyTPreZ3nvSYmR,0.607,0.611,0.713,124.868,0.0018097135699695003,0.0018216391948127919,0.0021257426283167275,0.3722822307330339
195,Befikar,Tanzeel Khan,198307,https://open.spotify.com/track/0Qxis7LXvwqhCO2qOKCmLX,2020,9,2020-09,0.0029795130923267,0Qxis7LXvwqhCO2qOKCmLX,0.7,0.407,0.502,129.977,0.00208565916462869,0.0012126618285769669,0.0014957155723480035,0.38726817320134754
196,Bewafa,Imran Khan,197666,https://open.spotify.com/track/4FcknXDJ8yW2QYUl0cm6uJ,2020,9,2020-09,0.0029698822275958,4FcknXDJ8yW2QYUl0cm6uJ,0.704,0.0739,0.563,94.037,0.002090797088227443,0.0002194742966193296,0.0016720436941364352,0.27927881503642626
197,Sorry,Justin Bieber,197435,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,2020,9,2020-09,0.0029664115103527,5zmmUZUDxaq9mYPRWDCRqn,0.679,0.438,0.748,100.035,0.0020141934155294837,0.0012992882415344827,0.0022188758097438197,0.29674497543813233
198,Yaen Ennai Pirindhaai - Male,Sid Sriram,196236,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3,2020,9,2020-09,0.0029483968351385,2GYzXSeNa3Y0BfIfS1VJj3,0.563,0.348,0.432,76.499,0.0016599474181829752,0.0010260420986281979,0.001273707432779832,0.2255494094912601
199,Euphoria,BTS,195491,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0,2020,9,2020-09,0.0029372033964108,3p6hnejEQYXkiTO1lAzVc0,0.637,0.562,0.799,104.995,0.0018709985635136795,0.0016507083087828696,0.0023468255137322294,0.3083916706061519
200,FAKE LOVE,BTS,194199,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,2020,9,2020-09,0.0029177914194494,343YBumqHu19cGoGARUTsd,0.928,0.613,0.481,134.007,0.0027077104372490433,0.001788606140122482,0.0014034576727551614,0.39100447474615574
1,Dynamite,BTS,1286452,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020,10,2020-10,0.0170253804891017,4saklk6nie3yiGePpBwUoc,0.746,0.737,0.765,114.044,0.012700933844869868,0.012547705420467953,0.013024416074162801,1.9416424924991142
2,Mood (feat. iann dior),24kGoldn,1065054,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020,10,2020-10,0.0140953176577437,4jPy3l0RUwlUI9T5XHBW2m,0.701,0.732,0.716,91.007,0.009880817678078333,0.010317772525468387,0.010092247442944489,1.282772574078281
