,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
174,"Santa Claus Is Coming to Town","Michael Bublé",268734,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
175,"Santa María (Feat. Busy Signal)","Bad Gyal",265012,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg
176,"Lose You To Love Me","Selena Gomez",264655,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
177,Amanece,"Anuel AA",264221,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
178,"No Te Veo - Remix","Casper Magico",261517,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
179,Cicatrices,"Natos y Waor",261102,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox
180,Piropo,Noriel,258987,https://open.spotify.com/track/5YrjfKuFd0pMmYTGeRDV6X
181,"Sessions 6","Lion Music",256828,https://open.spotify.com/track/4SVuP1I2pHGKvO5eEAXCYw
182,"¿Qué Ha Pasao'?","Abraham Mateo",256206,https://open.spotify.com/track/2zkVH2daHyjS51g7PRJFDn
183,"SIN MIRAR LAS SEÑALES","Rels B",256087,https://open.spotify.com/track/7fM24rKaYCTGf85Lj8U2pk
184,YYANOSÉ,"Israel B",250782,https://open.spotify.com/track/2nsZFBDS9rruGr9dOmmYOU
185,Superpoderes,Leiva,250667,https://open.spotify.com/track/3by1RwAsoZ6nNoMOCy11LM
186,"How Do You Sleep?","Sam Smith",250517,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
187,"Te echo de menos",Beret,249867,https://open.spotify.com/track/1YgPkZ6GOwajDveEsuy3uH
188,Princesas,Pereza,247828,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
189,"Christmas (Baby Please Come Home)","Mariah Carey",247720,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
190,"Te Soñé de Nuevo",Ozuna,247433,https://open.spotify.com/track/4oPnxZzoc8HM5Pva4FDeIp
191,"Blinding Lights","The Weeknd",245901,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
192,"Date La Vuelta","Luis Fonsi",245448,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
193,"LA LATINA","Rels B",244857,https://open.spotify.com/track/0FqT9GmM94Zd0WreIvOFwB
194,Runaway,"Sebastian Yatra",243430,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
195,"Baila Baila Baila",Ozuna,243231,https://open.spotify.com/track/5PXsZaT8cOxb4mXrA20PMQ
196,"Baila Baila Baila - Remix",Ozuna,242776,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
197,Cristina,"Sebastian Yatra",241315,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
198,Lalala,Y2K,241122,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
199,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",240931,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
200,Loco,Beéle,238947,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
