Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
1,7 rings,Ariana Grande,71486,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,02,2019-02,0.02232257029005352,6ocbgoVGwYJhOv1GgI9NsF
2,Shallow,Lady Gaga,67267,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,02,2019-02,0.02100512457965238,2VxeLyX666F8uXCJ0dZF8B
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,65006,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,2019,02,2019-02,0.020299093588607826,3KkXRkHbMCARz0aVfEt68P
4,"break up with your girlfriend, i'm bored",Ariana Grande,62512,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,02,2019-02,0.019520304870489686,4kV4N9D1iKVxx1KLvtTpjS
5,Con Calma,Daddy Yankee,59178,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,02,2019-02,0.018479213616998953,5w9c2J52mkdntKOmRLeM2m
6,Wow.,Post Malone,54174,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,02,2019-02,0.016916639941993668,7xQAfvXzm3AkraOtGPWIZg
7,Talk,Khalid,53779,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019,02,2019-02,0.016793295297383937,161DnLWsx1i3u1JT05lzqU
8,"Duniyaa (From ""Luka Chuppi"")",Akhil,47549,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI,2019,02,2019-02,0.014847884826703897,2tjWCe2W7sgvS3C8NHcdtI
9,i'm so tired...,Lauv,46823,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,02,2019-02,0.014621180492560445,4vjpLMyL3ZO6aphdYr8XYw
10,Don't Call Me Up,Mabel,46267,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,02,2019-02,0.014447561195337634,5WHTFyqSii0lmT9R21abT8
11,Dancing With A Stranger (with Normani),Sam Smith,44080,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,02,2019-02,0.013764637808599713,6Qs4SXO9dwPj5GKvVOv8Ki
12,Without Me,Halsey,43764,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,02,2019-02,0.01366596209291193,7lQ8MOhq6IN2w8EYcFNSUk
13,bury a friend,Billie Eilish,41816,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019,02,2019-02,0.013057670022785971,4SSnFejRGlZikf02HLewEF
14,Apna Time Aayega,Ranveer Singh,41592,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj,2019,02,2019-02,0.012987722680019947,5uaIbU3oHHcSOK6WFNK5nj
15,BIBA,Marshmello,37911,https://open.spotify.com/track/0GVBPuCT3pBrXCdY3Uiy5B,2019,02,2019-02,0.011838275498226492,1gt8YXWknKt4sRNZ6SirVW
16,No Sleep (feat. Bonn),Martin Garrix,35855,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,2019,02,2019-02,0.011196258816409772,1ahVFh0ViDZr8LvkEVlq3B
17,Happier,Marshmello,35115,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,02,2019-02,0.010965182773343442,2dpaYNEQHiRxtZbfNsse99
18,Who Do You Love,The Chainsmokers,34325,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019,02,2019-02,0.010718493484123983,2fVHrSxsQbJUuj9MW9zG1e
19,Aankh Marey,Neha Kakkar,32044,https://open.spotify.com/track/2UE5pVmMGjfD5XUQTpYpD6,2019,02,2019-02,0.010006217194618177,63MvWd6T6yoS7h4AJ4Hjrm
20,She Move It Like,Badshah,31631,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd,2019,02,2019-02,0.00987725178139332,39vrbjCMTRXEdiIr2IsBgd
21,MIDDLE CHILD,J. Cole,28370,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,02,2019-02,0.008858955867286158,2JvzF1RMd7lE3KmFlsyZD8
22,Lamberghini,The Doorbeen,27301,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS,2019,02,2019-02,0.008525144664532231,45P9g6kUb7itdonjjGjDdS
23,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,26603,https://open.spotify.com/track/352wEkChkiClswqwDoM0nj,2019,02,2019-02,0.008307183748234533,352wEkChkiClswqwDoM0nj
24,"thank u, next",Ariana Grande,26570,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,02,2019-02,0.008296879005773467,3e9HZxeyfWwjeyPAMmWSSQ
25,Sakhiyaan,Maninder Buttar,26505,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg,2019,02,2019-02,0.008276581785774397,3sqRODOZ1Z6hR4F2tnFAlg
26,Eastside (with Halsey & Khalid),benny blanco,24639,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,02,2019-02,0.007693895439339573,0d2iYfpKoM0QCKvcLCkBao
27,Azadi,Dub Sharma,24325,https://open.spotify.com/track/07qSl2sNpFNILaYyZ6yIS9,2019,02,2019-02,0.007595844253497914,07qSl2sNpFNILaYyZ6yIS9
28,Proper Patola,Badshah,22947,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,2019,02,2019-02,0.007165543189517641,39ujbBjTwwqUFySaCYDMMT
29,The Humma Song,A.R. Rahman,22781,https://open.spotify.com/track/7heMX7gyHP0mhTlNgd7Lxd,2019,02,2019-02,0.007113707212289248,7heMX7gyHP0mhTlNgd7Lxd
30,Bohemian Rhapsody - Remastered 2011,Queen,22739,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,02,2019-02,0.007100592085520619,7tFiyTwD0nx5a1eklYtX2J
31,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,22168,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,02,2019-02,0.00692228881445187,4w8niZpiMy6qz1mntFA5uM
32,Giant (with Rag'n'Bone Man),Calvin Harris,21674,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,02,2019-02,0.0067680299424589425,5itOtNx0WxtJmi1TQ3RuRd
33,Mere Gully Mein,Ranveer Singh,20163,https://open.spotify.com/track/7fKywVasHSlshJQpkN2atd,2019,02,2019-02,0.006296197643711344,7fKywVasHSlshJQpkN2atd
34,Better Now,Post Malone,20072,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,02,2019-02,0.006267781535712646,7dt6x5M1jzdTEt8oCbisTK
35,Enna Sona,A.R. Rahman,19988,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO,2019,02,2019-02,0.006241551282175387,6bdpj89aYEBjhpsenXAsmO
36,Asli Hip Hop,Ranveer Singh,19903,https://open.spotify.com/track/4ZIvqmpihn94QyFfGcQtdZ,2019,02,2019-02,0.006215008763715066,4ZIvqmpihn94QyFfGcQtdZ
37,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,19819,https://open.spotify.com/track/4tjLYTXFqZhkUDga4bQ0yl,2019,02,2019-02,0.006188778510177807,4tjLYTXFqZhkUDga4bQ0yl
38,"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,19576,https://open.spotify.com/track/2Wu9PNpLUCBl3W1GaPqkhl,2019,02,2019-02,0.006112898133873593,2Wu9PNpLUCBl3W1GaPqkhl
39,Girls Like You (feat. Cardi B),Maroon 5,18798,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,02,2019-02,0.005869956023730885,6V1bu6o1Yo5ZXnsCJU8Ovk
40,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,18715,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019,02,2019-02,0.005844038035116688,4mGdjNMo0RonTlOEb7cYg4
41,Thotiana,Blueface,18655,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,02,2019-02,0.005825302139732932,5GBuCHuPKx6UC7VsSPK0t3
42,365,Zedd,18226,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019,02,2019-02,0.0056913404877390735,2XWjPtKdi5sucFYtVav07d
43,rockstar (feat. 21 Savage),Post Malone,17966,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,02,2019-02,0.005610151607742796,0e7ipj03S05BNilyu5bRzt
44,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,17843,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk,2019,02,2019-02,0.005571743022206095,55n9yjI6qqXh5F2mYvUc2y
45,Pure Water (with Migos),Mustard,17721,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,02,2019-02,0.0055336467015924574,3j84U36KvLeXNDPv4t5pI8
46,I Guess I Just Feel Like,John Mayer,17494,https://open.spotify.com/track/1HNywa8Bk0TmzRwQrzhtPo,2019,02,2019-02,0.005462762564057246,1HNywa8Bk0TmzRwQrzhtPo
47,Robbery,Juice WRLD,17078,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV,2019,02,2019-02,0.0053328603560632015,6Hj9jySrnFppAI0sEMCZpJ
48,"Photo (From ""Luka Chuppi"")",Karan Sehmbi,16794,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM,2019,02,2019-02,0.00524417711791342,5wdlz4N7s1Xyr4y4RXhZJM
49,Treat You Better,Shawn Mendes,16770,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,2019,02,2019-02,0.0052366827597599185,3QGsuHI8jO1Rx4JWLUh9jd
50,I Like Me Better,Lauv,16762,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,02,2019-02,0.005234184640375417,2P91MQbaiQOfbiz9VqhqKQ
51,FAKE LOVE,BTS,16624,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,2019,02,2019-02,0.005191092080992778,343YBumqHu19cGoGARUTsd
52,Emiway-Samajh Mein Aaya Kya?,Emiway Bantai,16469,https://open.spotify.com/track/7n8xH63Whw5spavIWScPIh,2019,02,2019-02,0.005142691017918074,7n8xH63Whw5spavIWScPIh
53,"Dil Beparvah - The Dewarists, Season 5",Ankur Tewari,16418,https://open.spotify.com/track/4kXkT9HF9ZfDjuv3LIKcwJ,2019,02,2019-02,0.00512676550684188,4kXkT9HF9ZfDjuv3LIKcwJ
54,Hawayein,Pritam,15936,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD,2019,02,2019-02,0.004976253813925704,0l6g8Z8mqGbGXFOjigYetD
55,Doori,Ranveer Singh,15577,https://open.spotify.com/track/3L1JZLKvULunqV2qkjBJsp,2019,02,2019-02,0.004864150706546228,5doYtCoJ8KpfkFczP3F2ad
56,Think About You,Kygo,15300,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P,2019,02,2019-02,0.004777653322857886,3Kuu5vASpXK8oRsxOvau6P
57,a lot,21 Savage,15209,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,02,2019-02,0.0047492372148591885,2t8yVaLvJ0RenpXUIAC52d
58,MIA (feat. Drake),Bad Bunny,15047,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,02,2019-02,0.004698650297323047,116H0KvKr2Zl4RPuVBruDO
59,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,14875,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019,02,2019-02,0.004644940730556278,1WSGTYKLEpKfNQYYW5Oymt
60,High On Life (feat. Bonn),Martin Garrix,14826,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2019,02,2019-02,0.00462963974932621,4ut5G4rgB1ClpMTMfjoIuy
61,SICKO MODE,Travis Scott,14525,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,02,2019-02,0.004535648007484365,2xLMifQCjDGFmkHkpNLD9h
62,Akh Lad Jaave,Badshah,14467,https://open.spotify.com/track/5SVpD60u9vjoQ2OeoKsTkb,2019,02,2019-02,0.004517536641946734,554Jv8PaaIVAwOOpoJ4YCm
63,Dusk Till Dawn - Radio Edit,ZAYN,14385,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2019,02,2019-02,0.004491930918255601,1j4kHkkpqZRBwE0A4CN4Yv
64,Tareefan,QARAN,14224,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW,2019,02,2019-02,0.0044416562656425206,5QyOjKJhR1iyF0DHQM2IvW
65,Closer,The Chainsmokers,14053,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,02,2019-02,0.004388258963798815,7BKLCZ1jbUBVqRi2FVlTVw
66,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",Atif Aslam,14052,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb,2019,02,2019-02,0.004387946698875753,0Iz4CkptElGHo16r797Jsb
67,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,14003,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019,02,2019-02,0.004372645717645685,4hQ6UGyWQIGJmHSo0J88JW
68,Suit Suit,Guru Randhawa,13959,https://open.spotify.com/track/2pAP7p17mLPaMiFSSHDMrp,2019,02,2019-02,0.00435890606103093,2mwBSO58y92EYmEFpDfmS7
69,Blank Space,Taylor Swift,13900,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,2019,02,2019-02,0.004340482430570236,1p80LdxRV74UKvL8gnD7ky
71,Lost In Japan,Shawn Mendes,13796,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,02,2019-02,0.004308006878571725,79esEXlqqmq0GPz0xQSZTV
72,Wolves,Selena Gomez,13777,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2019,02,2019-02,0.004302073845033535,33gwZOGJWEZ7dRWPqPxBEZ
73,Mere Gully Mein (feat. Naezy),DIVINE,13568,https://open.spotify.com/track/4NEdR5Yo8D2KwL7Y9KW7EH,2019,02,2019-02,0.0042368104761134505,4NEdR5Yo8D2KwL7Y9KW7EH
74,Delicate,Taylor Swift,13473,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ,2019,02,2019-02,0.0042071453084225035,6NFyWDv5CjfwuzoCkw47Xf
75,Laung Gawacha,Ravneet Singh,13407,https://open.spotify.com/track/5ol7uDVpF1pHQitme6AJpm,2019,02,2019-02,0.004186535823500371,11j7AtNPZNq6BUQhAYrWvC
76,Channa Mereya,Pritam,13403,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM,2019,02,2019-02,0.004185286763808121,0H2iJVgorRR0ZFgRqGUjUM
77,Kya Baat Ay,Harrdy Sandhu,13383,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk,2019,02,2019-02,0.004179041465346868,1ZaeaGLhFSckG8sv1y7AWk
78,Sher Aaya Sher,DIVINE,13271,https://open.spotify.com/track/2qPNdVlqZl1cYqsNc3MXnA,2019,02,2019-02,0.004144067793963857,2qPNdVlqZl1cYqsNc3MXnA
79,In the Name of Love,Martin Garrix,13265,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S,2019,02,2019-02,0.004142194204425481,23L5CiUhw2jV1OIMwthR3S
80,This Feeling,The Chainsmokers,13123,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,02,2019-02,0.004097852585350591,4NBTZtAt1F13VvlSKe6KTl
81,Peer Pressure (feat. Julia Michaels),James Bay,13095,https://open.spotify.com/track/4JWQC6gyYoPRnxRxk0ta2M,2019,02,2019-02,0.004089109167504838,2hFFke3WXVA9mV31XNy0dP
82,Waste It On Me (feat. BTS),Steve Aoki,13004,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr,2019,02,2019-02,0.00406069305950614,7EGA4D5eRMEgoFZZRUMowW
83,"Tere Bin (From ""Simmba"")",Rahat Fateh Ali Khan,12920,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2,2019,02,2019-02,0.004034462805968882,4f5kLqyOJ5ZPnalEVMQrB2
84,Starboy,The Weeknd,12658,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,2019,02,2019-02,0.003952649396126479,7MXVkk9YMctZqd1Srtv4MB
85,Baila Baila Baila,Ozuna,12536,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,02,2019-02,0.00391455307551284,7mWFF4gPADjTQjC97CgFVt
86,Havana (feat. Young Thug),Camila Cabello,12433,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,02,2019-02,0.003882389788437392,1rfofaqEpACxVEHIZBJe6W
87,Photograph,Ed Sheeran,12361,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019,02,2019-02,0.0038599067139768843,1HNkqx9Ahdgi1Ixy2xkKkL
88,Calma - Remix,Pedro Capó,12347,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,02,2019-02,0.0038555350050540078,5iwz1NiezX7WWjnCgY5TH4
89,Scared to Be Lonely,Martin Garrix,12110,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2019,02,2019-02,0.00378152821828817,3ebXMykcMXOcLeJ9xZ17XH
90,Mere Wala Sardar,"Jagraj Sandhu, Dr. Shree",12107,https://open.spotify.com/track/4lSSJcfptqRAv9cTzpherg,2019,02,2019-02,0.0037805914235189823,3hCLDKPwRELWLnYF3nOY5J
91,Teesri Manzil,DIVINE,12040,https://open.spotify.com/track/4oKcFaWmBSF3SGGYo4qq6R,2019,02,2019-02,0.0037596696736737875,4oKcFaWmBSF3SGGYo4qq6R
92,Barso,Ritviz,11895,https://open.spotify.com/track/2mv5anj69awqE6R936e0hZ,2019,02,2019-02,0.0037143912598297094,32DWojMZeZebVrfBkhAkKy
93,IDOL,BTS,11870,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,2019,02,2019-02,0.0037065846367531443,2AIWoHr9DF6y4KALCBKWQS
94,Kaam 25 - Sacred Games,DIVINE,11869,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h,2019,02,2019-02,0.0037062723718300815,6Kynli1iHBqJRWUCohcV9h
95,"Chogada (From ""Loveyatri"")",Darshan Raval,11860,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG,2019,02,2019-02,0.003703461987522518,4ymPEyiXabTe1NO8q8EFxG
96,Samjhawan,Jawad Ahmad,11846,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq,2019,02,2019-02,0.0036990902785996416,0rk2X5TAhraBC5aCIXK2Rq
97,bad idea,Ariana Grande,11817,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019,02,2019-02,0.003690034595830826,1M4Ud66z18wuIq3oOxqVHa
98,Happy Now,Kygo,11794,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,02,2019-02,0.003682852502600386,4keoy2fqgwGnbWlm3ZVZFa
99,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,11752,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,02,2019-02,0.0036697373758317565,5JEx7HbmvHQQswJCsoo9rA
100,Secreto,Anuel AA,11635,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,02,2019-02,0.0036332023798334315,5W83ErFkO3aKAIS1WMi6u0
101,It Ain't Me (with Selena Gomez),Kygo,11494,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2019,02,2019-02,0.003589173025681604,2jRGYG8U5bJzWOH6FLuzvO
102,Dil Chori,Yo Yo Honey Singh,11327,https://open.spotify.com/track/4CO4cxcQfhpitILnQ5gKnL,2019,02,2019-02,0.003537024783530149,6zojSFiUNySBy3Kd1JVCXb
103,Mercy,Badshah,11240,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ,2019,02,2019-02,0.0035098577352237017,0AS63m1wHv9n4VVRizK6Hc
104,Rowdy Baby,Yuvan Shankar Raja,11121,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli,2019,02,2019-02,0.0034726982093792515,0Tm5ER6IrGfmW0yZ5lkQli
105,Faded,Alan Walker,11119,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,2019,02,2019-02,0.0034720736795331264,7gHs73wELdeycvS48JfIos
106,Something Just Like This,The Chainsmokers,11012,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2019,02,2019-02,0.0034386613327654276,6RUKPb4LETWmmr3iAEQktW
107,Say You Won't Let Go,James Arthur,10990,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,02,2019-02,0.00343179150445805,5uCax9HTNlzGybIStD3vDh
108,Strip That Down,Liam Payne,10955,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5,2019,02,2019-02,0.003420862232150859,4Ro98RCK90oHqqSZUnTFq5
109,What A Time (feat. Niall Horan),Julia Michaels,10955,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,2019,02,2019-02,0.003420862232150859,5WtfUKzXircvW8l5aaVZWT
110,Kamariya,Aastha Gill,10950,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO,2019,02,2019-02,0.003419300907535546,5cjVsWqIkBQC7acTRhL0RO
111,PILLOWTALK,ZAYN,10938,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2019,02,2019-02,0.0034155537284587946,0PDUDa38GO8lMxLCRc4lL1
112,Mercy,Shawn Mendes,10898,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc,2019,02,2019-02,0.0034030631315362905,0AS63m1wHv9n4VVRizK6Hc
113,City Slums (feat. DIVINE),Raja Kumari,10880,https://open.spotify.com/track/6xzQ1uSk2Rzz6Xdf8xBnWn,2019,02,2019-02,0.0033974423629211633,6xzQ1uSk2Rzz6Xdf8xBnWn
114,Kab Se Kab Tak,Ranveer Singh,10737,https://open.spotify.com/track/5J9PZD8kTuzfsBbbUh1oHu,2019,02,2019-02,0.0033527884789232108,5J9PZD8kTuzfsBbbUh1oHu
115,Train Song,Midival Punditz,10700,https://open.spotify.com/track/6SQDhaDMwLeRGHfyLb00d4,2019,02,2019-02,0.0033412346767698942,6qRmb4uhIUaWE5LySgSfQS
116,Ocean (feat. Khalid),Martin Garrix,10684,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2019,02,2019-02,0.0033362384380008926,3nc420PXjTdBV5TN0gCFkS
117,Bom Diggy,Zack Knight,10665,https://open.spotify.com/track/7Dhy1R9NmD96wfr7VJEN37,2019,02,2019-02,0.003330305404462703,7Dhy1R9NmD96wfr7VJEN37
118,Walk Me Home,P!nk,10649,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019,02,2019-02,0.003325309165693701,6jfEZdUJ2Yla6h7gTJgKuo
119,DNA,BTS,10563,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2019,02,2019-02,0.0032984543823103172,6HZILIRieu8S0iqY8kIKhj
120,Youngblood,5 Seconds of Summer,10548,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,02,2019-02,0.003293770408464378,2iUXsYOEPhVqEBwsqP70rE
121,Psycho (feat. Ty Dolla $ign),Post Malone,10547,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,02,2019-02,0.003293458143541315,3swc6WTsr7rl9DqQKQA55C
122,"Ik Vaari Aa (From ""Raabta"")",Pritam,10517,https://open.spotify.com/track/5lrA2NzUxmBjKr2tCZfMtl,2019,02,2019-02,0.0032840901958494373,5lrA2NzUxmBjKr2tCZfMtl
123,Pal,Javed-Mohsin,10492,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2019,02,2019-02,0.0032762835727728717,4UiaP0wBuy9N9voD91OZOg
124,New Rules,Dua Lipa,10489,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,02,2019-02,0.003275346778003684,2ekn2ttSfGqwhhate0LSR0
125,Undiporaadhey,Sid Sriram,10486,https://open.spotify.com/track/6jUscicoyUljrPOdQCfhnd,2019,02,2019-02,0.0032744099832344963,6jUscicoyUljrPOdQCfhnd
126,Euphoria,BTS,10402,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0,2019,02,2019-02,0.0032481797296972374,3p6hnejEQYXkiTO1lAzVc0
127,One Last Time,Ariana Grande,10388,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY,2019,02,2019-02,0.003243808020774361,7xoUc6faLbCqZO6fQEYprd
128,Starving,Hailee Steinfeld,10336,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2019,02,2019-02,0.003227570244775105,4Ce37cRWvM1vIGGynKcs22
129,Darkside,Alan Walker,10318,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X,2019,02,2019-02,0.003221949476159978,6SRWhUJcD2YKahCwHavz3X
130,Believer,Imagine Dragons,10312,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,02,2019-02,0.0032200758866216027,0pqnGHJpmpxLKifKRmU6WP
131,God's Plan,Drake,10288,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,02,2019-02,0.0032125815284681,6DCZcSspjsKoFjzjrWoCdn
132,Ae Dil Hai Mushkil Title Track,Pritam,10178,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI,2019,02,2019-02,0.0031782323869312132,1UWacd8x8tPPwmrPB1MoBI
133,Silence,Marshmello,10100,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2019,02,2019-02,0.00315387572293233,7vGuf3Y35N4wmASOKLUVVU
134,Buzz (feat. Badshah),Aastha Gill,10066,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd,2019,02,2019-02,0.0031432587155482013,3XYvdqcZrTmRntFDDbJkJd
135,All The Stars (with SZA),Kendrick Lamar,9991,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2019,02,2019-02,0.003119838846318506,3GCdLUSnKSMJhs4Tj6CV3s
136,Without You (feat. Sandro Cavazza),Avicii,9979,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL,2019,02,2019-02,0.0031160916672417546,6Pgkp4qUoTmJIPn7ReaGxL
137,Love Yourself,Justin Bieber,9894,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,2019,02,2019-02,0.003089549148781433,50kpGaPAhYJ3sGmk6vplg0
139,Better,Khalid,9854,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,02,2019-02,0.003077058551858929,6gdLyYNuhWBzqwlOFSsXC7
141,Saturday Nights,Khalid,9779,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,02,2019-02,0.003053638682629233,5kfNriitmkNE8mUbZ7gbq8
142,There's Nothing Holdin' Me Back,Shawn Mendes,9762,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,2019,02,2019-02,0.003048330178937169,7JJmb5XwzOO8jgpou264Ml
143,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi,9747,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82,2019,02,2019-02,0.0030436462050912297,3GrCQPpKqKzOcKfMAoqn82
144,Kaam Bhaari,Kaam Bhaari,9685,https://open.spotify.com/track/2haaEnrn5HwCT46ZptCITK,2019,02,2019-02,0.003024285779861348,2haaEnrn5HwCT46ZptCITK
