Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
197,Mo Bamba,Sheck Wes,1519698,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,08,2019-08,0.002540797802163706,1xzBco0xcoJEDXktl7Jxrr
198,Location,Khalid,1514438,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2019,08,2019-08,0.0025320035572286067,152lZdxL1OR0ZMW6KquMif
199,you should see me in a crown,Billie Eilish,1510332,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,08,2019-08,0.002525138696068242,3XF5xLJHOQQRbWya6hBp7d
200,God's Plan,Drake,1509582,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,08,2019-08,0.0025238847638056326,6DCZcSspjsKoFjzjrWoCdn
1,Circles,Post Malone,11010452,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,09,2019-09,0.019868794645715,21jGcNKet2qwijlDFuPiPb
2,Ransom,Lil Tecca,8719083,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,2019,09,2019-09,0.015733928963674215,1lOe9qE0vR9zwWQAOk6CoO
3,Saint-Tropez,Post Malone,7745093,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,2019,09,2019-09,0.013976325615784414,05mDaV9Vb3wrzjF6OPZnhq
4,Goodbyes (Feat. Young Thug),Post Malone,7370465,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,09,2019-09,0.013300294622639455,0t3ZvGKlmYmVsDzBJAXK8C
5,Truth Hurts,Lizzo,7283652,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,09,2019-09,0.013143637142131074,3HWzoMvoF3TQfYg4UPszDq
6,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,7166558,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,2019,09,2019-09,0.01293233640350151,7CZyCXKG6d5ALeq41sLzbw
