,Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
158,168,More Than You Know,Axwell /\ Ingrosso,361325,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,2019,1,6h5PAsRni4IRlxWr6uDPTP,0.6459999999999999,0.741,0.5710000000000001,7.994328721319304e-05,5.164336353972269e-05,4.564761699873323e-05,5.923797582497604e-05
159,169,Oh Child,Robin Schulz,360340,https://open.spotify.com/track/77VLYTyrdlHEWcjhjQoXlz,2019,1,77VLYTyrdlHEWcjhjQoXlz,0.727,0.598,0.6829999999999999,7.972535560617721e-05,5.796033352569083e-05,5.4452417879019026e-05,4.7675762652493967e-05
160,170,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,359542,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2019,1,5Xn4IyTtW6FUGIUyWjbUHG,0.643,0.904,0.48100000000000004,7.954879781694003e-05,5.1149876996292435e-05,3.8262971749948155e-05,7.191211322651379e-05
161,171,Shotgun,George Ezra,357289,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,1,4ofwffwvvnbSkrMSCKQDaC,0.672,0.735,0.754,7.905032075033426e-05,5.312181554422463e-05,5.9603941845752036e-05,5.810198575149568e-05
162,172,200KM/H,Noah,356692,https://open.spotify.com/track/6gqzaxIPbG38wkRTE9kigP,2019,1,5p2UxrXnkSr3a34nRojDzU,0.8,0.736,0.551,7.891823428395005e-05,6.313458742716004e-05,4.348394709045648e-05,5.808382043298723e-05
163,173,Leave Me Alone,Flipp Dinero,355448,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,1,6V7g6qM8wheMivMWrzbPTM,0.792,0.743,0.742,7.8642998833059e-05,6.228525507578272e-05,5.835310513412978e-05,5.843174813296284e-05
164,174,Someone You Loved,Lewis Capaldi,354726,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019,1,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446,7.84832560713682e-05,3.932011129175547e-05,3.500353220783022e-05,3.1785718708904126e-05
165,175,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,353257,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,1,7ycWLEP1GsNjVvcjawXz3z,0.8540000000000001,0.569,0.294,7.81582392889253e-05,6.674713635274221e-05,2.2978522350944036e-05,4.447203815539849e-05
166,176,Cordula Grün,Josh.,350339,https://open.spotify.com/track/483ykNWhSQXYprueXUMNeo,2019,1,4opws29UWfToqa6yLjAoI7,0.7090000000000001,0.932,0.5710000000000001,7.751263073128855e-05,5.495645518848359e-05,4.425971214756577e-05,7.224177184156094e-05
167,177,Kennzeichen B-TK,Capital Bra,347933,https://open.spotify.com/track/4kAIdBQEmb1M9ryd9tNSCD,2019,1,3fJGfuKbciqlXa6eXpdTH3,0.6859999999999999,0.618,0.284,7.698030235922755e-05,5.2808487418430094e-05,2.186240587002062e-05,4.7573826858002627e-05
