Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
158,Holy (feat. Chance The Rapper),Justin Bieber,283842,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020,10,2020-10,0.0028210703328210404,5u1n1kITHCxxp8twBcZxWy,0.673,0.372,0.704,86.919,0.0018985803339885603,0.001049438163809427,0.001986033514306012,0.245204612258472
159,A LA MUERTE (feat. Tedua),Speranza,282889,https://open.spotify.com/track/0kKIHf3px3BwFLd2s9FH5X,2020,10,2020-10,0.002811598584358239,0kKIHf3px3BwFLd2s9FH5X,0.773,0.52,0.806,89.884,0.002173365705708919,0.0014620312638662844,0.002266148458992741,0.25271772715645596
160,Piccola Stella,Ultimo,282881,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT,2020,10,2020-10,0.002811519073353305,6sLBJkMyZIkGevtpYgeotT,0.487,0.288,0.465,179.907,0.0013692097887230594,0.0008097174931257518,0.001307356369109287,0.5058119619297731
161,Buongiorno - feat. G-CREW,Gigi D'Alessio,281119,https://open.spotify.com/track/18rHhuIUwxXh3SdsBv6oM9,2020,10,2020-10,0.0027940067745165203,18rHhuIUwxXh3SdsBv6oM9,0.718,0.611,0.855,113.027,0.0020060968641028615,0.0017071381392295938,0.002388875792211625,0.31579820370327877
162,TKN (feat. Travis Scott),ROSALÍA,278578,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020,10,2020-10,0.0027687520915742557,4w47S36wQGBhGg073q3nt7,0.776,0.485,0.509,94.634,0.0021485516230616225,0.001342844764413514,0.0014092948146112961,0.2620180854340381
163,TRAP,Rondodasosa,278441,https://open.spotify.com/track/3s1j1qUKoyILif2pUSY4wq,2020,10,2020-10,0.0027673904656147553,2d8JP84HNLKhmd6IYOoupQ,0.746,0.817,0.873,148.075,0.0020644732873486074,0.002260958010407255,0.0024159318764816816,0.40978134319590487
164,Pregiudicati,Skinny,274305,https://open.spotify.com/track/5PXOuBwrUgqxn8njY4xrfw,2020,10,2020-10,0.00272628327606371,5PXOuBwrUgqxn8njY4xrfw,0.761,0.128,0.749,99.966,0.0020747015730844835,0.0003489642593361549,0.0020419861737717188,0.2725356339749848
165,Due ali,Frah Quintale,273754,https://open.spotify.com/track/4GF6LAJOxoKJO2zwXIb2gY,2020,10,2020-10,0.0027208069555988584,4GF6LAJOxoKJO2zwXIb2gY,0.724,0.418,0.678,118.045,0.001969864235853573,0.0011372973074403228,0.0018447071158960262,0.32117765707366724
166,Dior,Pop Smoke,272336,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020,10,2020-10,0.002706713629974249,79s5XnCN4TJKTVMSmOx8Ep,0.548,0.648,0.805,142.094,0.0014832790692258886,0.0017539504322233133,0.0021789044721292703,0.3846077665375609
167,Visiera A Becco,Sfera Ebbasta,271771,https://open.spotify.com/track/4ySxBjhmdnkeFUqhKxW3cY,2020,10,2020-10,0.002701098165250763,4ySxBjhmdnkeFUqhKxW3cY,0.691,0.159,0.778,143.964,0.0018664588321882771,0.00042947460827487134,0.002101454372565094,0.38886089626216086
168,Heather,Conan Gray,270380,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020,10,2020-10,0.002687273189267807,4xqrdfXkTW4T0RauPLv3WA,0.357,0.27,0.425,102.078,0.0009593565285686071,0.000725563761102308,0.001142091105438818,0.27431147261407923
169,Polo nord - C+N Progressive Mix,Massimo Pericolo,269976,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh,2020,10,2020-10,0.002683257883518624,1Wbc0N0X1zkFqnKGcj8Quh,0.645,0.174,0.895,126.011,0.0017307013348695124,0.0004668868717322405,0.0024015158057491682,0.3381200091600653
170,Futuro,PSICOLOGI,269849,https://open.spotify.com/track/7crqSyRvbetPDRqCREnGdj,2020,10,2020-10,0.002681995646315292,3lfI1VXA7n9eSzbUVywvC0,0.641,0.529,0.995,188.02,0.0017191592092881023,0.0014187756969007896,0.0026685856680837157,0.5042688214202012
171,Dance Monkey,Tones And I,269290,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,10,2020-10,0.002676439814845506,2XU0oxnq2qxCpomAAuJY8K,0.824,0.513,0.588,98.027,0.0022053864074326967,0.0013730136250157444,0.0015737466111291573,0.2623633657298604
172,Stanotte,PSICOLOGI,268736,https://open.spotify.com/track/6QYX8ZfG0ICSkqTaASvycX,2020,10,2020-10,0.002670933677753804,6B2dAFBxKLn8w70gRl1TOQ,0.514,0.138,0.0893,73.667,0.0013728599103654553,0.000368588847530025,0.0002385143774234147,0.19675967123908947
173,"PAROLA - feat. Lazza, Emis Killa",Giaime,268489,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw,2020,10,2020-10,0.002668478775476457,2tQ7vPjN88wkQl5hSNSbVF,0.722,0.477,0.747,164.092,0.001926641675894002,0.0012728643759022699,0.0019933536452809136,0.4378760192254828
174,Ferma A Guardare,Ernia,268206,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf,2020,10,2020-10,0.002665666073676905,1eDC4NiUYgQSKpKDIvXxi4,0.585,0.547,0.724,162.05,0.0015594146531009894,0.001458119342301267,0.0019299422373420792,0.43197118723934247
175,Ringo Starr,Pinguini Tattici Nucleari,268079,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE,2020,10,2020-10,0.0026644038364735728,1hwN2eAwsXgktvw9Qe8TrP,0.617,0.9,0.696,111.136,0.0016439371671041945,0.0023979634528262157,0.0018544250701856065,0.296111184770327
176,I Miss You,GELO,267568,https://open.spotify.com/track/5yTqoZ6nhOv21jNHFfwsBV,2020,10,2020-10,0.0026593250710333924,1oTo3ijRbaDAtrjJrGAPSw,0.664,0.593,0.781,110.0,0.0017657918471661726,0.0015769797671228015,0.0020769328804770794,0.2925257578136732
177,Rain On Me (with Ariana Grande),Lady Gaga,266483,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020,10,2020-10,0.002648541390989175,24ySl2hOPGCDcxBxFIqWBu,0.672,0.646,0.855,123.056,0.0017798198147447257,0.0017109577385790071,0.0022645028892957445,0.3259189094095639
178,Take You Dancing,Jason Derulo,265612,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,2020,10,2020-10,0.0026398846303269503,59qrUpoplZxbIZxk6X0Bm3,0.789,0.753,0.711,112.985,0.0020828689733279637,0.0019878331266361933,0.0018769579721624615,0.29826736495749046
179,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,265228,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,2020,10,2020-10,0.002636068102090103,6i7zAdNhzUN2k1HcrBxPHG,0.798,0.6,0.828,124.962,0.0021035823454679022,0.0015816408612540618,0.002182664388530605,0.32940834217338344
180,Broken Language,Emis Killa,265019,https://open.spotify.com/track/6SUnPCMXpUvJ7ZiSFRg8rs,2020,10,2020-10,0.0026339908770861933,556oKORD0ZQPLI3zhsDeij,0.736,0.783,0.833,83.68,0.0019386172855354383,0.0020624148567584895,0.002194114400612799,0.22041235659457267
181,SICKO MODE,Travis Scott,262907,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020,10,2020-10,0.002612999971783532,2xLMifQCjDGFmkHkpNLD9h,0.834,0.446,0.73,155.008,0.0021792419764674656,0.0011653979874154553,0.0019074899794019784,0.4050358996262218
182,Tutto Questo Sei Tu,Ultimo,261418,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d,2020,10,2020-10,0.0025982009859901317,2JbPEAf12Ju2CxSIoZC89d,0.45,0.421,0.514,161.973,0.0011691904436955593,0.0010938426151018454,0.0013354753067989277,0.42083840830377967
183,Mix Møn Amøur,WØODY,260303,https://open.spotify.com/track/55wlOpxtB7EoiQnXTAz4Ig,2020,10,2020-10,0.002587119139677409,55wlOpxtB7EoiQnXTAz4Ig,0.731,0.477,0.766,105.01,0.001891184091104186,0.001234055829626124,0.0019817332609928955,0.27167338085752474
184,Domani ci passa,Ludwig,259808,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2,2020,10,2020-10,0.0025821993962470984,3elLXGwE5zaREuOzWdlRJ2,0.708,0.749,0.736,129.959,0.0018281971725429456,0.0019340673477890767,0.0019004987556378644,0.3355800513368767
185,Non sei tu,Gazzelle,258935,https://open.spotify.com/track/4zJL82bt73NiBmFuJncYUb,2020,10,2020-10,0.0025735227578336404,4zJL82bt73NiBmFuJncYUb,0.581,0.138,0.591,140.038,0.001495216722301345,0.0003551461405810424,0.0015209519498796814,0.3603909799615074
186,#THOTMILANODM,Radical,258934,https://open.spotify.com/track/4wz9be3iTHln8swogVIAwR,2020,10,2020-10,0.0025735128189580234,4wz9be3iTHln8swogVIAwR,0.839,0.662,0.698,119.984,0.0021591772551057815,0.0017036654861502115,0.0017963119476327003,0.3087803620698595
187,LA ISLA,Giusy & Elettra,258065,https://open.spotify.com/track/0T1QQTMx8jTbtOEeBKe43I,2020,10,2020-10,0.0025648759360470327,6r8k1vznHrzlEKYxL4dZEe,0.725,0.965,0.612,99.978,0.0018595350536340987,0.0024751052782853865,0.001569704072860784,0.2564311663341102
188,Ora che ti guardo bene,Gazzelle,257792,https://open.spotify.com/track/25rH6l9UjJaLu4Ckxku8XT,2020,10,2020-10,0.002562162623003649,25rH6l9UjJaLu4Ckxku8XT,0.672,0.289,0.464,79.996,0.0017217732826584522,0.0007404649980480545,0.001188843457073693,0.2049627611897999
189,Dove e quando,Benji & Fede,257349,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK,2020,10,2020-10,0.002557759701105411,5XM7tx8ovQ9UrYqUowW1AK,0.763,0.691,0.692,124.998,0.0019515706519434286,0.0017674119534638387,0.0017699697131649441,0.3197148471187742
190,POLKA,Rosa Chemical,257214,https://open.spotify.com/track/6hcUMWNYcoRygbg7cdxrZL,2020,10,2020-10,0.002556417952897144,0OB9pzKCaECbHOf9ooimQc,0.544,0.256,0.0757,60.539,0.0013906913663760466,0.0006544429959416689,0.00019352083903431382,0.1547629864504402
191,DOLORE,Rondodasosa,256813,https://open.spotify.com/track/2DjWPy31ZSGnuva2voaXNl,2020,10,2020-10,0.002552432463774811,4sgncJrSzijkzs0oEEyOcn,0.126,0.158,0.00567,67.178,0.0003216064904356262,0.00040328432927642016,1.4472292069603178e-05,0.17146730805146423
192,Non Avere Paura,Tommaso Paradiso,256467,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3,2020,10,2020-10,0.0025489936128114013,1qMx707PFdFXdwLvcUTNz3,0.568,0.241,0.678,104.992,0.0014478283720768758,0.0006143074606875477,0.0017282176694861302,0.26762393739629464
193,ANSIA NO,FSK SATELLITE,255005,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9,2020,10,2020-10,0.0025344629766596537,2yuYI5NFhevxa05se7Qht9,0.823,0.706,0.678,160.133,0.002085863029790895,0.0017893308615217153,0.0017183658981752452,0.4058511598414403
194,SNITCH E IMPICCI (feat. FSK SATELLITE),DrefGold,254003,https://open.spotify.com/track/5zgyx2vTkJ05b5Y37X95Wy,2020,10,2020-10,0.00252450422329163,5zgyx2vTkJ05b5Y37X95Wy,0.89,0.269,0.55,126.023,0.0022468087587295504,0.0006790916360654485,0.0013884773228103966,0.31814559573188106
195,È sempre bello,Coez,253562,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX,2020,10,2020-10,0.002520121179144625,6IdiuMw1FSAvU3e6bgWQVX,0.692,0.499,0.63,110.919,0.0017439238559680804,0.001257540468393168,0.0015876763428611137,0.27952932106954265
196,Boogieman (feat. Salmo),Ghali,252768,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ,2020,10,2020-10,0.002512229711904893,13Hb5D3FgRUz4IA44Z7WNW,0.8,0.35,0.724,112.048,0.0020097837695239144,0.0008792803991667125,0.0018188543114191426,0.28149031475951947
197,Lo Sai,Tedua,252454,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR,2020,10,2020-10,0.002509108904961221,2fQtrzMUMmnnJ5YxSb55MR,0.83,0.587,0.586,133.957,0.0020825603911178133,0.0014728469272122366,0.0014703378183072754,0.33611270158189027
198,Como Llora,Juanfran,251701,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020,10,2020-10,0.002501624931621778,52zq2a71SGs3f1vJuv59ui,0.827,0.486,0.629,88.064,0.0020688438184512103,0.0012157897167681842,0.0015735220819900985,0.22030309797834025
199,Midnight Sky,Miley Cyrus,251479,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,2020,10,2020-10,0.002499418501234851,27ycaQnQAxaPiyeg3nr2aB,0.705,0.259,0.814,110.0,0.00176209004337057,0.0006473493918198264,0.0020345266600051686,0.27493603513583365
200,Jerusalema (feat. Nomcebo Zikode),Master KG,251361,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi,2020,10,2020-10,0.0024982457139120693,2MlOUXmcofMackX3bxfSwi,0.88,0.827,0.483,124.009,0.002198456228242621,0.0020660492054052812,0.0012066526798195293,0.3098049527365218
1,Baby (with J Balvin),Sfera Ebbasta,5584467,https://open.spotify.com/track/4L5ZhW0VJeQ6je2iqvqZ4X,2020,11,2020-11,0.04288158423760554,3eblNP3Zd5b5J3JaOckl8Y,0.755,0.606,0.882,99.984,0.03237559609939218,0.025986240047988957,0.03782155729756809,4.287472318412752
2,Tik Tok (feat. Marracash & Guè Pequeno),Sfera Ebbasta,5190207,https://open.spotify.com/track/11jGgkrtDbYaKlN0y1nPbC,2020,11,2020-11,0.0398541702692683,3tkYK45AZC0PqJ7MSe6IyJ,0.723,0.302,0.673,120.046,0.028814565104680983,0.012035959421319027,0.02682185659121757,4.784333724144583
3,Abracadabra (feat. Future),Sfera Ebbasta,4810111,https://open.spotify.com/track/0lSVjlxmAMSJGFSjVB1FtU,2020,11,2020-11,0.03693551775643639,2GuLouaDNgLGxdJoe0vYf6,0.846,0.809,0.681,131.988,0.031247448021945182,0.02988083386495704,0.02515308759213318,4.8750451176365255
4,Hollywood (feat. Diplo),Sfera Ebbasta,4618823,https://open.spotify.com/track/4CvW0iHAs7yJhbpnJ3NSnS,2020,11,2020-11,0.035466669881492704,0WXU7I74NEN1DMLIT406Wx,0.848,0.926,0.708,137.973,0.030075736059505812,0.03284213631026225,0.025110402276096833,4.8934428435591935
5,Macarena (feat. Offset),Sfera Ebbasta,4405865,https://open.spotify.com/track/1uPPyvMOaaVLnVcwD1Sp0d,2020,11,2020-11,0.03383142404405254,1jga15eYrlNMUMqcJ2GLiK,0.864,0.305,0.618,124.059,0.02923035037406139,0.010318584333436024,0.02090782005922447,4.1970926354811136
6,$€ Freestyle,Sfera Ebbasta,4053941,https://open.spotify.com/track/2j9wr1cxfYcMJoANfmoJA9,2020,11,2020-11,0.031129096561190683,5BbdKBZO0TH0GhfxUfyhL9,0.877,0.255,0.517,119.996,0.02730021768416423,0.007937919623103624,0.016093742922135584,3.735367070956637
7,Male,Sfera Ebbasta,3964584,https://open.spotify.com/track/5BxBGvLJdwBBjCYJRdezxM,2020,11,2020-11,0.030442948765399293,5iGSydskasfmFexEqGqZWL,0.118,0.0385,0.152,70.283,0.0035922679543171163,0.0011720535274678727,0.004627328212340693,2.1396217680785585
8,Bottiglie Privè,Sfera Ebbasta,3956510,https://open.spotify.com/track/4hExiZDbGdegofpEc9t0Fu,2020,11,2020-11,0.030380950742824462,3E2KP5AWn6Wx0NcPstzKeo,0.669,0.206,0.618,144.905,0.020324856046949565,0.006258475853021839,0.018775427559065517,4.402351667388979
9,Giovani Re,Sfera Ebbasta,3678085,https://open.spotify.com/track/4TBp0V4Slb8emBDN8PWU3j,2020,11,2020-11,0.028243001840743867,0pBJhcmrp1HzrKJs5dswfN,0.762,0.458,0.621,114.95,0.021521167402646826,0.012935294843060692,0.01753890414310194,3.2465330615935075
10,Gelosi,Sfera Ebbasta,3452394,https://open.spotify.com/track/1XemHzgHvdNVkOEnUZzNRN,2020,11,2020-11,0.026509982802728344,3kbCYpNsvNloolXhgMLcOI,0.734,0.378,0.596,148.94,0.019458327377202603,0.010020773499431314,0.015799949750426093,3.9483968386383594
11,Gangang (feat. Lil Mosey),Sfera Ebbasta,3236655,https://open.spotify.com/track/51ITVcACLrgOz44zlFVhk7,2020,11,2020-11,0.024853382432122376,5q0Yi34Jve7qQHa7c5XOwb,0.717,0.275,0.79,96.024,0.017819875203831742,0.006834680168833654,0.019634172121376678,2.386521194662119
12,Salam Alaikum (feat. 7ari & Steve Aoki),Sfera Ebbasta,3231854,https://open.spotify.com/track/5Ws6qds3QAQ5s4tN5P2zRA,2020,11,2020-11,0.024816516875225948,73AvmbccSoMdjaurn1JnuI,0.82,0.495,0.628,110.002,0.020349543837685276,0.012284175853236844,0.015584772597641895,2.7298664893086046
13,6 AM,Sfera Ebbasta,3036118,https://open.spotify.com/track/0bvHx0bCYwH6gj0f5WZV0R,2020,11,2020-11,0.02331351403317639,3uvypVUsiIr1B0BccIcsEh,0.746,0.733,0.746,175.965,0.017391881468749586,0.017088805786318294,0.017391881468749586,4.102362496847883
14,Destri,Gazzelle,1514415,https://open.spotify.com/track/0WBg2If3H9nN9RFl2xO2SZ,2020,11,2020-11,0.011628775744076095,0WBg2If3H9nN9RFl2xO2SZ,0.459,0.422,0.696,85.819,0.005337608066530928,0.004907343364000112,0.008093627917876961,0.9979699055808664
15,Concedimi,Matteo Romano,1442261,https://open.spotify.com/track/0pFjYM7JdNJhjuooMgesks,2020,11,2020-11,0.011074725047907562,0pFjYM7JdNJhjuooMgesks,0.472,0.379,0.293,205.602,0.005227270222612369,0.004197320793156966,0.0032448944390369157,2.2769856192998907
16,SLATT (feat. Capo Plaza),Rondodasosa,1439831,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ,2020,11,2020-11,0.011056065747083085,1YvhcTM8aIRTg03AavA2HJ,0.778,0.457,0.488,133.052,0.00860161915123064,0.00505262204641697,0.0053953600845765455,1.4710316597808986
17,Superclassico,Ernia,1397680,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu,2020,11,2020-11,0.010732399825662237,6Ahg1hncxUdK0ICqU03BCu,0.623,0.346,0.663,149.91,0.006686285091387573,0.0037134103396791337,0.007115581084414064,1.608894057865026
18,ALTALENE (feat. Mara Sattei & Coez),BLOODY VINYL,1350660,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX,2020,11,2020-11,0.010371346194070857,2zqxUV6h5y6Y9WhyH0FVvX,0.647,0.342,0.692,139.693,0.006710260987563844,0.0035470003983722334,0.007176971566297033,1.4488044638883404
19,Mood (feat. iann dior),24kGoldn,1163625,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020,11,2020-11,0.00893515593493233,4jPy3l0RUwlUI9T5XHBW2m,0.701,0.732,0.716,91.007,0.006263544310387563,0.006540534144370465,0.0063975716494115474,0.8131617361703866
20,Bella Storia,Fedez,1039956,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG,2020,11,2020-11,0.007985535740009441,0824Kyozhv4yBbM86aBFCG,0.677,0.65,0.878,97.998,0.005406207695986392,0.005190598231006137,0.0070113003797282894,0.7825665314494452
21,Cuore Nero - prod. Frenetik&Orang3,Blind,978653,https://open.spotify.com/track/0ROJX4yr64AlknCaX71JDQ,2020,11,2020-11,0.007514806884683063,0ROJX4yr64AlknCaX71JDQ,0.823,0.661,0.638,129.966,0.0061846860660941605,0.004967287350775505,0.004794446792427794,0.976669391574719
22,Chico (feat. Rose Villain & Luchè),Guè Pequeno,966574,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO,2020,11,2020-11,0.0074220555700086205,3Xhl7OqWAFgVxQKrWhyVVO,0.778,0.637,0.819,144.953,0.005774359233466707,0.004727849398095492,0.0060786635118370595,1.0758492210394597
23,Mama (feat. Nitro),Gemitaiz,934558,https://open.spotify.com/track/1ws9IBGum9LLNEdSVNO2pH,2020,11,2020-11,0.007176213522602633,1ws9IBGum9LLNEdSVNO2pH,0.873,0.355,0.636,121.009,0.006264834405232098,0.0025475558005239344,0.004564071800375275,0.868386422156622
24,Head & Heart (feat. MNEK),Joel Corry,924127,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020,11,2020-11,0.0070961167461005125,6cx06DFPPHchuUAcTxznu9,0.734,0.905,0.874,122.953,0.005208549691637776,0.006421985655220964,0.006202006036091848,0.8724888422832964
25,M' Manc (con Geolier & Sfera Ebbasta),Shablo,892751,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9,2020,11,2020-11,0.006855189082450765,0MLu1cFYL4ikdRTdasCQT9,0.703,0.725,0.704,139.933,0.004819197924962887,0.004970012084776805,0.0048260531140453386,0.9592671738745828
26,Hypnotized,Purple Disco Machine,884950,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB,2020,11,2020-11,0.006795287351696953,3LN41NUdHkyNqQhi9gExMm,0.84,0.617,0.571,116.59,0.00570804137542544,0.00419269229599702,0.00388010907781896,0.7922625523343478
27,VENT'ANNI,Måneskin,817576,https://open.spotify.com/track/34r4voojt51Kk6ax5FJI1M,2020,11,2020-11,0.00627794095920785,34r4voojt51Kk6ax5FJI1M,0.647,0.226,0.657,122.911,0.004061827800607479,0.0014188146567809742,0.004124607210199558,0.7716280012371961
28,Therefore I Am,Billie Eilish,816476,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020,11,2020-11,0.00626949436212681,54bFM56PmE4YLRnqpW6Tha,0.889,0.716,0.34,94.009,0.005573580487930734,0.0044889579632827956,0.0021316280831231156,0.5893888954891793
29,Scooby Doo,Pinguini Tattici Nucleari,793642,https://open.spotify.com/track/0zgIj1n6G4tdQHYBvBVd8s,2020,11,2020-11,0.006094158364173651,20gGDikkrfmLU0SAvljr8d,0.909,0.638,0.755,120.948,0.005539589953033849,0.0038880730363427896,0.004601089564951107,0.7370762658300747
30,Dynamite,BTS,778597,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020,11,2020-11,0.005978631952278875,4saklk6nie3yiGePpBwUoc,0.746,0.737,0.765,114.044,0.004460059436400041,0.004406251748829531,0.00457365344349334,0.681827102365692
31,Crepe,Irama,753115,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ,2020,11,2020-11,0.005782962691534267,6L671UzJPyAzbHEhaNhDUJ,0.698,0.562,0.886,101.981,0.004036507958690918,0.0032500250326422584,0.005123704944699361,0.5897523182453561
32,A Un Passo Dalla Luna,Rocco Hunt,744598,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK,2020,11,2020-11,0.0057175629939531574,3YNcQUeVOpM3SDmwBeGfMK,0.755,0.897,0.78,121.97,0.004316760060434634,0.005128654005575982,0.004459699135283463,0.6973711583724667
33,Mondo Di Fango,Gemitaiz,730154,https://open.spotify.com/track/3rR90ytwXhFCGXjbDzN7HI,2020,11,2020-11,0.005606651495554479,3rR90ytwXhFCGXjbDzN7HI,0.845,0.626,0.581,113.352,0.004737620513743534,0.003509763836217104,0.003257464518917152,0.6355251603240913
34,DÁKITI,Bad Bunny,709486,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,2020,11,2020-11,0.005447947615126351,47EiUVwUp4C9fGccaPuUCS,0.731,0.145,0.573,109.928,0.003982449706657363,0.0007899524041933208,0.003121673983467399,0.5988819854356094
35,What You Know Bout Love,Pop Smoke,697822,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020,11,2020-11,0.005358382971168846,1tkg4EHVoqnhR6iFEXb60y,0.709,0.543,0.548,83.995,0.0037990935265587115,0.0029096019533446835,0.0029363938682005278,0.4500773776633272
36,TATUAGGI (feat. ARIETE),PSICOLOGI,678314,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU,2020,11,2020-11,0.005208586411298907,15WIkk29b7NqOK2poTRnOU,0.609,0.654,0.69,94.973,0.0031720291244810342,0.003406415512989485,0.003593924623796245,0.4946750772402911
37,Te lo prometto,Il Tre,671054,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV,2020,11,2020-11,0.005152838870564039,25WI6xofZEaZmZRus2VzjO,0.198,0.4,0.029,152.852,0.0010202620963716798,0.002061135548225616,0.00014943232724635714,0.7876217270434546
38,Barcellona,Ghali,646254,https://open.spotify.com/track/51zuoAf9f1DNTVmBJHVErg,2020,11,2020-11,0.004962406500009675,51zuoAf9f1DNTVmBJHVErg,0.678,0.287,0.542,89.912,0.0033645116070065598,0.0014242106655027766,0.002689624323005244,0.4461798932288699
39,Spigoli (feat. Mara Sattei & tha Supreme),Carl Brave,630901,https://open.spotify.com/track/0VSw01E3JInAaFDeYt9v8F,2020,11,2020-11,0.0048445150409322105,5YPKiDLejR1JhnX6w2lhro,0.722,0.693,0.706,132.982,0.003497739859553056,0.003357248923366022,0.0034202276188981403,0.6442332991732472
40,22 settembre,Ultimo,610233,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs,2020,11,2020-11,0.0046858111605040794,15RRpHBNzv0gvjIry4jyOs,0.466,0.342,0.509,146.137,0.0021835880007949012,0.0016025474168923953,0.0023850778806965766,0.6847703855625846
41,Il bacio di Klimt,Emanuele Aloia,608010,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF,2020,11,2020-11,0.00466874135567576,3E1FgPTXX203rgBTD5nlKF,0.685,0.315,0.764,80.037,0.003198087828637896,0.0014706535270378645,0.003566918395736281,0.37367205188422087
42,Scusa,Gazzelle,605991,https://open.spotify.com/track/6Nrk9XnXq7Gfjy4vGmkrMq,2020,11,2020-11,0.0046532380106697425,7uBlznv2TJpvjHCzY7K8wO,0.732,0.676,0.673,97.509,0.0034061702238102516,0.0031455888952127463,0.003131629181180737,0.4537325851823959
43,Breaking Me,Topic,589411,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,11,2020-11,0.004525924756484607,3H7ihDc1dqLriiWXwsc2po,0.789,0.664,0.72,122.031,0.0035709546328663556,0.0030052140383057795,0.0032586658246689174,0.5523031239585732
44,X 1 MEX (feat. Dani Faiv),BLOODY VINYL,585253,https://open.spotify.com/track/5gouWBHeO3hLhCUr9gSvV5,2020,11,2020-11,0.0044939966195182745,5gouWBHeO3hLhCUr9gSvV5,0.543,0.504,0.817,122.76,0.002440240164398423,0.0022649742962372104,0.00367159523814643,0.5516830250120633
45,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,546790,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020,11,2020-11,0.0041986498344927705,7hxHWCCAIIxFLCzvDgnQHX,0.8,0.462,0.658,140.042,0.0033589198675942167,0.00193977622353566,0.0027627115910962433,0.5879873201220366
46,Mediterranea,Irama,546626,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq,2020,11,2020-11,0.0041973905236552325,0kN8aoF74sj0UCFwMQoIBK,0.811,0.405,0.657,155.918,0.0034040837146843937,0.0016999431620803693,0.0027576855740414877,0.6544487356672766
47,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,535620,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,2020,11,2020-11,0.004112878480497115,2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.549,0.383,145.765,0.0026815967692841187,0.002257970285792916,0.001575232458030395,0.5995137317096618
