Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
179,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,345279,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2019,01,0jAfdqv18goRTUxm3ilRjb
180,Von Party zu Party,SXTN,345206,https://open.spotify.com/track/4h6UIDvGWTYZvu4BLf2GpO,2019,01,4h6UIDvGWTYZvu4BLf2GpO
181,Africa,TOTO,344945,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,01,2374M0fQpWi3dLnB54qaLX
182,Shape of You,Ed Sheeran,344109,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,01,7qiZfU4dY1lWllzX7mPBI3
183,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,343067,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019,01,4hQ6UGyWQIGJmHSo0J88JW
184,TGV,Veysel,343021,https://open.spotify.com/track/5PdzMDbwPlqzXuauAarup3,2019,01,3iq27LtUMru3aYFjxv7qak
185,Let Me Down Slowly,Alec Benjamin,342563,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,01,2qxmye6gAegTMjLKEBoR3d
186,Believer,Imagine Dragons,341213,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,01,0pqnGHJpmpxLKifKRmU6WP
187,Polaroid,Jonas Blue,339172,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU,2019,01,49COPp81lGS9Hl9OwKlsKl
188,Lose Yourself - Soundtrack Version,Eminem,337509,https://open.spotify.com/track/7Ay6DFK9fvEEjLoy411wh6,2019,01,1a3xfVZyJnlKn4t65ccBbp
189,Power Over Me,Dermot Kennedy,335856,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo,2019,01,4tViDtaHuSLnh7HVJTrKhs
190,Havana (feat. Young Thug),Camila Cabello,335091,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,01,1rfofaqEpACxVEHIZBJe6W
191,Guap Gang,Luciano,334457,https://open.spotify.com/track/6WkbQW89dlU7z6Tr99P0nl,2019,01,6WkbQW89dlU7z6Tr99P0nl
192,Oder nicht,Kontra K,331554,https://open.spotify.com/track/34W06Vcl2mfQOsdOFV43Ao,2019,01,34W06Vcl2mfQOsdOFV43Ao
193,Wann dann,Capital Bra,331322,https://open.spotify.com/track/3LMQL9CSxvUP2m8FeFszP6,2019,01,1cshW2enZKomOOLRXw6C77
194,Adan y Eva,Paulo Londra,330680,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,01,6FyRXC8tJUh863JCkyWqtk
195,High On Life (feat. Bonn),Martin Garrix,330131,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2019,01,4ut5G4rgB1ClpMTMfjoIuy
197,Primo,RAF Camora,329765,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo,2019,01,5DbAOJ5dYW5A9xBhkeb33t
198,PUSH !T (feat. Elias),Summer Cem,329159,https://open.spotify.com/track/42KbmH5H47WGQH6dBaCLsq,2019,01,42KbmH5H47WGQH6dBaCLsq
199,Paradies,Ufo361,327361,https://open.spotify.com/track/2kx7rcukcL50UysnBiWJxf,2019,01,6qNLO4HzHeVvHxTaCFMXrf
200,Keanu Reeves,Logic,326674,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK,2019,01,3PYx9Wte3jwb48V0wArMOy
1,DNA,KC Rebell,5299602,https://open.spotify.com/track/4BD9yUEFI07WaDJ381DDMq,2019,02,6HZILIRieu8S0iqY8kIKhj
2,Ferrari,Eno,4792129,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO,2019,02,4mbb7hmfDR6M9cQaLdYSFd
3,Gib Ihm,Shirin David,4052755,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs,2019,02,0sYbcHtfyYti4C40wTa7Vm
4,Prinzessa,Capital Bra,3744375,https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP,2019,02,0Tq0EhQpVeQJwV3E3P5Jti
5,Hallo Hallo,Azet,2993637,https://open.spotify.com/track/3aYAAXlB1yvUs5MJ0FI3bh,2019,02,604ZHLL2TR5WhLjpTq5q1C
6,Hobby Hobby,MERO,2756798,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT,2019,02,0dmrz4V5kiezQAqQ3VqGob
7,7 rings,Ariana Grande,2639084,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,02,6ocbgoVGwYJhOv1GgI9NsF
8,Leyla,Nimo,2477714,https://open.spotify.com/track/08OFGhKf7mK1BGhzMtXaqo,2019,02,7FGIEAVXfegxngH9Jg6VwA
9,ROMEO & JULIET,Loredana,2386355,https://open.spotify.com/track/3uB8KqnEoQq5bTQ1JFHJ7Y,2019,02,6jT3etAOkvMUw0zsEw5QnR
10,Sweet but Psycho,Ava Max,2264768,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,02,7DnAm9FOTWE3cUvso43HhI
11,Benzema,Capital Bra,2117994,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E,2019,02,0gyO8zq1Hw5GTQ33EXcc40
12,"break up with your girlfriend, i'm bored",Ariana Grande,2084781,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,02,4kV4N9D1iKVxx1KLvtTpjS
13,Nur ein Tanz,Pietro Lombardi,1912411,https://open.spotify.com/track/6oaNpCVXUtmG0eKxsPO6Uf,2019,02,6oaNpCVXUtmG0eKxsPO6Uf
14,JAJA,Fero47,1800842,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf,2019,02,1FmOWhvlAerXKE8xCZUOgy
15,Baller los,MERO,1740381,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9,2019,02,1uNzKXVNwq7jwV0rhjXqLB
16,Nur ein Grund (feat. Jah Khalib),Kontra K,1708513,https://open.spotify.com/track/1t7cJh7t5O5pgwkjZJv8pq,2019,02,0L5P9qkIOcWTFB4UrEu7BE
17,Speechless (feat. Erika Sirola),Robin Schulz,1698662,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,02,1rCcsYnmqbMYdkG7kS9GC5
18,Wow.,Post Malone,1609224,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,02,7xQAfvXzm3AkraOtGPWIZg
19,Without Me,Halsey,1567129,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,02,7lQ8MOhq6IN2w8EYcFNSUk
20,Tausend Tattoos,Sido,1558102,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu,2019,02,1rGZd7EVl4aOClpzDLNPwy
21,Deine Mutter,Kool Savas,1555964,https://open.spotify.com/track/4y8xXLG9O3Rbl6e1KaNRTG,2019,02,1PP5LML5URD6coZl8aNLRW
22,High Hopes,Panic! At The Disco,1520478,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,02,1rqqCSm0Qe4I9rUvWncaom
23,DODI,Shindy,1515735,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H,2019,02,45h4w81P5iJJTSeR0jJUQ8
24,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,1500703,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,2019,02,5WxzuqQCeCsFlUEStzTp3K
25,Giant (with Rag'n'Bone Man),Calvin Harris,1498504,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,02,5itOtNx0WxtJmi1TQ3RuRd
26,500 PS,Bonez MC,1418095,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,2019,02,4UOXo3xWnxYdTf3sFyRaUG
27,bury a friend,Billie Eilish,1406549,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019,02,4SSnFejRGlZikf02HLewEF
28,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",KitschKrieg,1372666,https://open.spotify.com/track/1rciHe0jRJnF3J6CuAwOH0,2019,02,2v2fXImYrdprcgUxhV7Pz7
29,Yapma,C ARMA,1331239,https://open.spotify.com/track/1194zYf7UfSXP4omxVTmPa,2019,02,1194zYf7UfSXP4omxVTmPa
30,KHABIB (feat. HK),Gringo,1306048,https://open.spotify.com/track/2QPyhgmVuQ9baEval2D46C,2019,02,2QPyhgmVuQ9baEval2D46C
31,Wenn die Sonne untergeht,Azet,1305417,https://open.spotify.com/track/23N0z3XkwS2ErcNKsgCWAb,2019,02,23N0z3XkwS2ErcNKsgCWAb
32,WTF (feat. Amber Van Day),HUGEL,1261876,https://open.spotify.com/track/0gn93i7HJt0calph67R5Wu,2019,02,0gn93i7HJt0calph67R5Wu
33,Hasso,KC Rebell,1245223,https://open.spotify.com/track/3TN6azWcvHM18VxhYVB1AG,2019,02,14LIZD8E5qWxFOKiM0LR0M
34,Fading,Alle Farben,1206999,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw,2019,02,4pfEpQwqTU5F5YHyoAQ8DS
35,Warnung,Kontra K,1132509,https://open.spotify.com/track/3OgD9c7c6GhEWUK660Ezbr,2019,02,64SCQtbRtmO28ks1QhS3w5
36,So Close,NOTD,1127196,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,02,7FjZU7XFs7P9jHI9Z0yRhK
37,Happier,Marshmello,1120651,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,02,2dpaYNEQHiRxtZbfNsse99
38,HaifischNikez Allstars,LX,1094243,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP,2019,02,0kLA41xkWzzYzMIEGFuDkP
39,In My Mind,Dynoro,1087112,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,02,0E9ZjEAyAwOXZ7wJC0PD33
40,Say My Name,David Guetta,1067988,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,02,7H6ev70Weq6DdpZyyTmUXk
41,#niemalsantäuschen,Farid Bang,1045243,https://open.spotify.com/track/4mI0sGmXHviRF9QbY4bfq7,2019,02,4mI0sGmXHviRF9QbY4bfq7
43,Push,Kianush,1023756,https://open.spotify.com/track/2vwEnjG9FKzafXjZA3Xdyz,2019,02,2KVwlelhxKUy8LVV6JypH3
44,Cataleya,Samra,1004187,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR,2019,02,6kxKGDfvFIdxOd7up9MKTv
45,Roadrunner,Nimo,1002897,https://open.spotify.com/track/5ryCDI7vwLZp2PyHRdXGLC,2019,02,6gkm8eZDBIEu7VFEZbkcFx
46,i'm so tired...,Lauv,994130,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,02,4vjpLMyL3ZO6aphdYr8XYw
47,Zoey,Nimo,990010,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc,2019,02,0B6ndWg43dAgJUYQwUyXft
48,Shem Shem & Sex,Nimo,981914,https://open.spotify.com/track/6ujq8IjOGkbJrp09qarW1E,2019,02,6sOEMx5vECgoCAyIU9eb7b
49,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,973564,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,02,4w8niZpiMy6qz1mntFA5uM
50,Lelele,Azet,946857,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX,2019,02,4sd72yN6saIBXtNzQhgRf7
51,Be Alright,Dean Lewis,916761,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,02,3EPXxR3ImUwfayaurPi3cm
52,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,900780,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,02,27rdGxbavYJeBphck5MZAF
53,Meer,Luciano,881890,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd,2019,02,003BM9TvvtvlvP6QizUj5W
55,Dancing With A Stranger (with Normani),Sam Smith,861497,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,02,6Qs4SXO9dwPj5GKvVOv8Ki
56,"thank u, next",Ariana Grande,853182,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,02,3e9HZxeyfWwjeyPAMmWSSQ
57,Kokain,Bonez MC,838328,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf,2019,02,4Bj3usjRTckEJARO0dLbDf
58,thank you,Lena,835598,https://open.spotify.com/track/3uCZ4IqMY54A0jxRkyPGPl,2019,02,751gBcu62kORDelX7FV0mM
59,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,806379,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,02,3KkXRkHbMCARz0aVfEt68P
60,Shallow,Lady Gaga,799756,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,02,2VxeLyX666F8uXCJ0dZF8B
61,Facetime,Dardan,798846,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2,2019,02,55GLc4nywcX4aIlOcx1u06
63,Orbit,Shirin David,774669,https://open.spotify.com/track/0dUjcVPXy2Npz7RAmylgOS,2019,02,2sqE9z7rJlzV5ZgieeUatU
64,Melodien (feat. Juju),Capital Bra,774422,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t,2019,02,5d35jcJj7WjDQBOHCHPY6t
65,Look Back at It,A Boogie Wit da Hoodie,766567,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,02,3Ol2xnObFdKV9pmRD2t9x8
66,Dior 2001,RIN,765700,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73,2019,02,6WusSsncC0Oo9sFHKwQii6
67,Feuer,Capital Bra,762032,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV,2019,02,73JZKk0nb1WOUmh1Eo3Unc
68,Body (feat. brando),Loud Luxury,756676,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,02,0BrDfbNc3HiIHPGfTT8DRc
69,Let Me Down Slowly,Alec Benjamin,750527,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,02,2qxmye6gAegTMjLKEBoR3d
70,Con Calma,Daddy Yankee,747246,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,02,5w9c2J52mkdntKOmRLeM2m
72,Let You Love Me,Rita Ora,718381,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019,02,5Fla3zyOCcIRqrDoKLU0DP
73,Moonlight,Gaullin,699548,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,2019,02,0JP9xo3adEtGSdUEISiszL
74,Casanova,Summer Cem,684635,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40,2019,02,1O7hDH3rrF8eyLxrpeoOfb
75,Neymar,Capital Bra,681481,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN,2019,02,0qoIfXZK0v0ztciAXPUsNz
76,MIDDLE CHILD,J. Cole,680976,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,02,2JvzF1RMd7lE3KmFlsyZD8
77,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,677620,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,02,5JEx7HbmvHQQswJCsoo9rA
78,Eastside (with Halsey & Khalid),benny blanco,669208,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,02,0d2iYfpKoM0QCKvcLCkBao
79,Power Over Me,Dermot Kennedy,663796,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo,2019,02,4tViDtaHuSLnh7HVJTrKhs
80,Someone You Loved,Lewis Capaldi,653753,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019,02,7qEHsqek33rTcFNT9PFqLf
81,BONNIE & CLYDE,Loredana,652410,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic,2019,02,3zls854dRathxLF4aoMJm2
82,UFF,Veysel,650692,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS,2019,02,0og9wKFGgFFNQnrBe7eisG
83,Who Do You Love,The Chainsmokers,638685,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019,02,2fVHrSxsQbJUuj9MW9zG1e
84,Happy Now,Kygo,637391,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,02,4keoy2fqgwGnbWlm3ZVZFa
85,Going Bad (feat. Drake),Meek Mill,633923,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,02,2IRZnDFmlqMuOrYOLnZZyc
86,Copacabana,Leon Machère,632086,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH,2019,02,5FMXrphygZ4z3gVDHGWxgl
87,Mercedes,Eno,623292,https://open.spotify.com/track/3FHppoOv1gMexzC9XyMCFz,2019,02,6aUN1ohc0Irtvw5wkunZVd
88,ZEZE (feat. Travis Scott & Offset),Kodak Black,603779,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,02,0FZ4Dmg8jJJAPJnvBIzD9z
89,MIA (feat. Drake),Bad Bunny,603270,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,02,116H0KvKr2Zl4RPuVBruDO
90,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,603066,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,02,2LskIZrCeLxRvCiGP8gxlh
91,Robbery,Juice WRLD,601205,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV,2019,02,6Hj9jySrnFppAI0sEMCZpJ
92,Farben,Kontra K,600644,https://open.spotify.com/track/6hFmSZIw5gmn9mK4hfqozy,2019,02,2MYpDZd8sfPcvqaW5BBbmq
93,SICKO MODE,Travis Scott,596792,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,02,2xLMifQCjDGFmkHkpNLD9h
94,Allein,Capital Bra,594571,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px,2019,02,4bcC04aZpc8WZnlBVcRlBv
95,Calma - Remix,Pedro Capó,591479,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,02,5iwz1NiezX7WWjnCgY5TH4
96,Don't Call Me Up,Mabel,586967,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,02,5WHTFyqSii0lmT9R21abT8
97,Bad Liar,Imagine Dragons,585692,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,02,2RSHsoi04658QL5xgQVov3
98,Talk,Khalid,585235,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019,02,161DnLWsx1i3u1JT05lzqU
99,Better When You're Gone,David Guetta,577614,https://open.spotify.com/track/4Tvw0lweq9l2JPQKFbpbBQ,2019,02,4Tvw0lweq9l2JPQKFbpbBQ
100,Promises (with Sam Smith),Calvin Harris,576644,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,02,5N5k9nd479b1xpDZ4usjrg
101,kilo,KALIM,573634,https://open.spotify.com/track/2jz6EVNVahK9xHlahxLe2n,2019,02,0oQgoesQJq0fRnWOY1D73g
102,Please Me,Cardi B,560514,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019,02,0PG9fbaaHFHfre2gUVo7AN
103,Was du Liebe nennst,Bausa,559823,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo,2019,02,4hKWUzhQWsOkgT6LnDEASe
104,MILLIONDOLLAR$MILE,Loredana,556043,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB,2019,02,4nBcGqwztDJ29cyHVJtXsB
105,Better Now,Post Malone,555862,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,02,7dt6x5M1jzdTEt8oCbisTK
106,One Night Stand,Capital Bra,553815,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS,2019,02,47qZzTLLJcuD69AIKnquo4
107,Rooftop,Jamule,553615,https://open.spotify.com/track/5ZTDTDzk3BBV9PME3GCmQZ,2019,02,2LwH6T39A5IODRgPv9XitR
108,Nummer unterdrückt,Bonez MC,551864,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI,2019,02,2SRVj6ceeIffVEm9NFyRHI
109,bad idea,Ariana Grande,546727,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019,02,1M4Ud66z18wuIq3oOxqVHa
110,Saturday Nights,Khalid,544645,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,02,5kfNriitmkNE8mUbZ7gbq8
111,Pure Water (with Migos),Mustard,543107,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,02,3j84U36KvLeXNDPv4t5pI8
112,Was ich meine,Nura,541410,https://open.spotify.com/track/1aKQsb1C5ZcrXEhp1pvTvv,2019,02,1L7h8K1Ndvpd4CFswsYrgp
113,Ruin My Life,Zara Larsson,541152,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,02,5tAa8Uaqr4VvA3693mbIhU
114,Rise,Jonas Blue,517237,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,02,69Sy7207dnixZ6w7RSV9Kb
115,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,514596,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv,2019,02,188QBQWQFRJtLX7VfU38Ci
116,rockstar (feat. 21 Savage),Post Malone,512452,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,02,0e7ipj03S05BNilyu5bRzt
117,Risiko,Bonez MC,509771,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d,2019,02,4HIv1dRF270YMyfvuxnF0d
118,Ohne mein Team,Bonez MC,506160,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,2019,02,6hOqWob9hUfgJr68J1vEhJ
119,MÖRDER,Play69,506052,https://open.spotify.com/track/5LjWuQI1bYSNepbkXzrLL5,2019,02,7eBqSVxrzQZtK2mmgRG6lC
120,Taste (feat. Offset),Tyga,499922,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,02,5IaHrVsrferBYDm0bDyABy
122,Baila Baila Baila,Ozuna,496327,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,02,7mWFF4gPADjTQjC97CgFVt
123,Tamam Tamam,Summer Cem,494192,https://open.spotify.com/track/2eRq2jwsZtb0uGH4qUsvT1,2019,02,2eRq2jwsZtb0uGH4qUsvT1
124,Money,Luciano,494155,https://open.spotify.com/track/5py5UZlsG3zohEOPrNvOv8,2019,02,2GGMabyHXnJmjY6CXhhB2e
125,Think About You,Kygo,491502,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P,2019,02,3Kuu5vASpXK8oRsxOvau6P
126,Blah Blah Blah,Armin van Buuren,487934,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj,2019,02,7lWUJpax919G4JdaFEVmCy
127,SAD!,XXXTENTACION,487359,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,02,3ee8Jmje8o58CHK66QrVC2
128,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,485120,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019,02,4mGdjNMo0RonTlOEb7cYg4
129,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,483701,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2019,02,3DGar7krWlmrXRFHBcQF6z
130,Girls Like You (feat. Cardi B),Maroon 5,481490,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,02,6V1bu6o1Yo5ZXnsCJU8Ovk
131,bloodline,Ariana Grande,479224,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2019,02,2hloaUoRonYssMuqLCBLTX
132,Solo (feat. Demi Lovato),Clean Bandit,478129,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,02,6kPJZM97LwdG9QIsT7khp6
133,when the party's over,Billie Eilish,476525,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,02,43zdsphuZLzwA9k4DJhU0I
134,365,Zedd,475687,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019,02,2XWjPtKdi5sucFYtVav07d
135,Nevermind,Dennis Lloyd,470578,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2019,02,63SevszngYpZOwf63o61K4
136,a lot,21 Savage,469367,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,02,2t8yVaLvJ0RenpXUIAC52d
137,Never Go Back,Dennis Lloyd,468060,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR,2019,02,2QrXzOqLCVDRZHkToA0tSR
138,2002,Anne-Marie,467796,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,02,2BgEsaKNfHUdlh97KmvFyo
139,Batman (feat. Jamule),Kool Savas,464433,https://open.spotify.com/track/4kNVt4uMKI9x53wnuYfWd3,2019,02,4kNVt4uMKI9x53wnuYfWd3
140,Thotiana,Blueface,463895,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,02,5GBuCHuPKx6UC7VsSPK0t3
141,DSCHINNI,Gringo,463650,https://open.spotify.com/track/3823YouAYclNSqtn7vDjgs,2019,02,68xiufVFzE52wIu1uvis4x
143,Moonlight,XXXTENTACION,457537,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,02,0JP9xo3adEtGSdUEISiszL
144,No Stylist (feat. Drake),French Montana,455118,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2019,02,04MLEeAMuV9IlHEsD8vF6A
145,Ballin,Luciano,450041,https://open.spotify.com/track/4PwQl3zVNOg1NUZzTOux8S,2019,02,3QzAOrNlsabgbMwlZt7TAY
147,lovely,Billie Eilish,448034,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,02,0u2P5u6lvoDfwTYjAADbn4
148,Hope,The Chainsmokers,444341,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,02,2ZRo7axmMPeSVUvDbGkJah
149,Valentino Camouflage,Luciano,436278,https://open.spotify.com/track/0RMrNZG8THmtHXU90tfsQY,2019,02,5phG3pqcfpBIKE63vpheYb
150,Trance,Qzeng,435880,https://open.spotify.com/track/5eA0fLfQRw9WuX34ZRPvAT,2019,02,1DL8sQcR4hUsaSisoFnQkR
151,Hayate,Luciano,434951,https://open.spotify.com/track/2vzQotgEoJMvqOQp9XxqFR,2019,02,2vzQotgEoJMvqOQp9XxqFR
152,Lucid Dreams,Juice WRLD,426649,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,02,285pBltuF7vW8TeWk8hdRR
153,Natural,Imagine Dragons,426601,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,02,2FY7b99s15jUprqC0M5NCT
154,Regentropfen,Kurdo,425741,https://open.spotify.com/track/5utkAk95GbHnv6Xi0eqXw9,2019,02,3MiBO8qVicVuj5wDBlFeCf
155,Nights Like This (feat. Ty Dolla $ign),Kehlani,423189,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B,2019,02,6ZRuF2n1CQxyxxAAWsKJOy
157,Abfahrt,FiNCH,422223,https://open.spotify.com/track/4Gq7MQyUxW3C7iGWooMffP,2019,02,7sIQ5eF9ZmZY6lGGwZKaP9
158,Bohemian Rhapsody - Remastered 2011,Queen,417201,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,02,7tFiyTwD0nx5a1eklYtX2J
