Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence
30,"thank u, next",Ariana Grande,1230140,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,0.412
31,Happier,Marshmello,1220427,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,1,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671
32,Ponle,Rvssian,1196894,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4,2019,1,28O1p0bQXH2F6Qn8jBZZR4,0.857,0.772,0.589
33,Con Calma,Daddy Yankee,1186009,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,1,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,0.656
34,Dancing With A Stranger (with Normani),Sam Smith,1173389,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,1,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,0.347
35,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,1168788,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY,2019,1,45sVRPegWSGpIcsrDoaaCY,0.709,0.483,0.834
36,Solo de Mi,Bad Bunny,1157208,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019,1,5YOkA7qd2983FtBQnP8sYx,0.743,0.73,0.15
37,Amanece,Anuel AA,1140578,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,1,1LiN0Z98FkR1t0m8KmLcAH,0.79,0.631,0.889
38,Bohemian Rhapsody - Remastered 2011,Queen,1093541,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228
39,Rucón,Aleman,1092329,https://open.spotify.com/track/6TDtGJSk3MDTnM6nTDu5Zu,2019,1,78M7CiqTpJYoPQKkwjM48Z,0.864,0.59,0.579
40,Promises (with Sam Smith),Calvin Harris,1083724,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,1,5N5k9nd479b1xpDZ4usjrg,0.781,0.768,0.486
41,No Es Justo,J Balvin,1065414,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019,1,4ENLcCIsIe3WQBklJSBQxK,0.811,0.812,0.689
42,PPP,Kevin Roldan,1049827,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019,1,14eTSBjCDBNyXv8taIyzKd,0.798,0.625,0.774
43,Culpables,KAROL G,1033944,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019,1,3oL3s33HbtOQi0bWP5lYvN,0.727,0.802,0.418
44,Nunca Es Suficiente,Los Ángeles Azules,1022614,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2019,1,63USmok1OioBzKuWGW9wAg,0.789,0.518,0.78
45,Mejor Me Alejo,Banda MS de Sergio Lizárraga,998940,https://open.spotify.com/track/5OUGSwa2eadrcAsMdUItmO,2019,1,5OUGSwa2eadrcAsMdUItmO,0.823,0.378,0.54
46,Aerolínea Carrillo,T3R Elemento,995829,https://open.spotify.com/track/0xYTyyfV767E2Vn3hz56kL,2019,1,0xYTyyfV767E2Vn3hz56kL,0.669,0.561,0.867
47,Puntos Suspensivos,Piso 21,990841,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019,1,04cd1MHVq1D8v1nuTZoCdv,0.823,0.731,0.952
48,Te Boté - Remix,Nio Garcia,953384,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,1,3V8UKqhEK5zBkBb6d6ub8i,0.903,0.675,0.442
49,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,937707,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,2019,1,1j6xOGusnyXq3l6IryKF3G,0.681,0.788,0.839
50,Me Rehúso,Danny Ocean,921751,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2019,1,6De0lHrwBfPfrhorm9q1Xl,0.744,0.804,0.426
51,Dile la Verdad,The Rudeboyz,899584,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE,2019,1,6qP73DRFGojLuIk1siIhNE,0.886,0.701,0.823
52,Cuando Nadie Ve,Morat,862295,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019,1,71iAechwVKGu26pahzFL0k,0.806,0.778,0.84
53,Natural,Imagine Dragons,842854,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,1,2FY7b99s15jUprqC0M5NCT,0.704,0.611,0.22
54,Lost on You,LP,832007,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019,1,2LIh4uzqq9cXMPzzmcToHl,0.433,0.724,0.689
55,Sin Pijama,Becky G,824434,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019,1,2ijef6ni2amuunRoKTlgww,0.791,0.745,0.82
56,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,821648,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2019,1,1l77YWrGUp3qX3NS1rz7lq,0.765,0.339,0.864
57,Shallow,Lady Gaga,808867,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,1,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,0.323
58,Another One Bites The Dust - Remastered 2011,Queen,807886,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,1,57JVGBtBLCfHw2muk5416J,0.933,0.528,0.756
59,Mala Mía,Maluma,807089,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019,1,62o8KoI44JfN7aYxgTnPvh,0.749,0.752,0.901
60,En Donde Esta Tu Amor,Virlan Garcia,804438,https://open.spotify.com/track/3HGJyp3fbmd5ylCe3dvLiS,2019,1,6jweSpMwhhNpfILeZ3kLso,0.501,0.4,0.556
61,No Hay Nadie Más,Sebastian Yatra,795651,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN,2019,1,3IPJg1sdqLj12kFIndaonN,0.695,0.379,0.808
62,Ahora Te Puedes Marchar,Luis Miguel,791615,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,2019,1,1uKjQoh8JZj9ryuYRhpd7E,0.78,0.877,0.909
63,Without Me,Halsey,773378,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,1,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662
64,Believer,Imagine Dragons,770907,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,1,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,0.666
65,La player (Bandolera),Zion & Lennox,767352,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,2019,1,0VKkyBKCXyR99navhVRqcP,0.769,0.838,0.602
66,Girls Like You (feat. Cardi B),Maroon 5,756892,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.448
67,Asesina - Remix,Brytiago,754525,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019,1,59PYgzOiOjGDzjDT5N5oOX,0.825,0.69,0.516
68,Wake Up in the Sky,Gucci Mane,749029,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,1,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,0.367
69,Probablemente,Christian Nodal,746014,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z,2019,1,4prmUBle7TtAeeUgCnsc3Z,0.589,0.49,0.604
70,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,736601,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X,2019,1,77dMSg2VHi2wwXjXNrmcrZ,0.566,0.531,0.367
71,One Kiss (with Dua Lipa),Calvin Harris,730617,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,7ef4DlsgrMEH11cDZd32M6,0.791,0.862,0.592
72,Adiós Amor,Christian Nodal,713711,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,2019,1,63bmZnBN1CiJ9sA4qTEe8y,0.433,0.431,0.722
73,Wow.,Post Malone,713417,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,1,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,0.388
74,Shape of You,Ed Sheeran,706588,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,1,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.931
75,Te Esperé,Jesse & Joy,705234,https://open.spotify.com/track/6SFtimpTgM5wdYqTalvtFy,2019,1,6W8Rl6LMWjCL17EvLlkyxc,0.589,0.696,0.249
76,MALA,6ix9ine,687952,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,1,70uX4beGHc1nQikXveOknp,0.823,0.772,0.582
77,Me Niego (feat. Ozuna & Wisin),Reik,685117,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T,2019,1,4ggiDYAkJ7Yk8d5xOr7Xjo,0.777,0.782,0.773
78,La Mujer Perfecta,KURT,679639,https://open.spotify.com/track/0mAGeks6ns4FZWBPkjD9HR,2019,1,5XR1WyZ0uOSHRNhP85QxT4,0.824,0.496,0.894
79,Por Perro,Sebastian Yatra,668924,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ,2019,1,4ZpDG0tZQSirMsEIi4CAAv,0.684,0.762,0.905
80,Me Dediqué a Perderte,Alejandro Fernández,655958,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,2019,1,4NUt1fcnO9aQAELBgXq3Kr,0.642,0.442,0.465
81,Contigo Siempre,Alejandro Fernández,645298,https://open.spotify.com/track/17LxkTp8UNbPcYrDrI6UOq,2019,1,2EPPjqXn0knHWOI86zxzAk,0.661,0.504,0.731
82,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,644878,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l,2019,1,5600nq7TiBraBX2jobyJ3l,0.588,0.821,0.509
83,Seremos,El Bebeto,638935,https://open.spotify.com/track/1ea25iz3zE8aLnbSZ5ZR92,2019,1,0B5nnPv1ebuo0VFXCMfUij,0.699,0.444,0.525
84,Mala Mía - Remix,Maluma,638869,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb,2019,1,6sAwJPgaSQ9Q4XGnbx1gZb,0.697,0.772,0.858
85,Ibiza,Ozuna,638258,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,2019,1,1h9P5WJwyvK8OB7O2YiXgp,0.69,0.71,0.726
86,Te Amo,Piso 21,636814,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH,2019,1,2Y1qcW4b9aVRnX1fHaVvxY,0.493,0.636,0.837
87,Baby,Amenazzy,628745,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,2019,1,6epn3r7S14KUqlReYr77hA,0.728,0.859,0.535
88,La Incondicional,Luis Miguel,625733,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b,2019,1,6F9yAYUaNbUhdlQyt5uZ3b,0.374,0.727,0.283
89,Quiere Beber,Anuel AA,624350,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2019,1,0FDMH2ahuIVzCybwHJK9zh,0.773,0.57,0.772
91,No Me Acuerdo,Thalia,618613,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019,1,1G586ld1gbaECg4Bc6w40O,0.837,0.784,0.748
92,Tu Postura,Banda MS de Sergio Lizárraga,618317,https://open.spotify.com/track/4RNzKQEzmlvVHca4t6Txkj,2019,1,4RNzKQEzmlvVHca4t6Txkj,0.779,0.373,0.499
93,Bella,Wolfine,609215,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D,2019,1,2gMo97mAY1eW2iJ8fF6sDw,0.0707,0.0549,0.043
94,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,604108,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,0.288
95,I Like It,Cardi B,601121,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,0.65
96,Caro,Bad Bunny,594128,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019,1,5hTpBe8h35rJ67eAWHQsJx,0.94,0.335,0.707
97,Electricity (with Dua Lipa),Silk City,593932,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2019,1,5N4erncE7kuUccm7zEmwzk,0.588,0.67,0.505
98,Chica Paranormal,Paulo Londra,592518,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH,2019,1,3krzcyMKlRXjVkJFZqMN4t,0.86,0.61,0.699
99,To My Love - Tainy Remix,Bomba Estéreo,589307,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx,2019,1,5LciLoxa1gK70yIUeoHgRx,0.764,0.59,0.281
100,Clandestino,Shakira,582435,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf,2019,1,7DrluKkTviBwCc8AV3VGmf,0.766,0.822,0.881
101,X,Nicky Jam,579169,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,2019,1,7GX5flRQZVHRAGd6B4TmDO,0.732,0.75,0.401
102,Criminal,Natti Natasha,574452,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2019,1,6Za3190Sbw39BBC77WSS1C,0.814,0.813,0.839
103,Don't Stop Me Now - Remastered 2011,Queen,569422,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,1,7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601
104,Culpable O No - Miénteme Como Siempre,Luis Miguel,569116,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14,2019,1,7BwxbmYFy0l3ROHDjV2c14,0.54,0.367,0.252
105,La Dosis Perfecta,Panteon Rococo,564998,https://open.spotify.com/track/7qKtcEDbth6kOM5s4uJzw3,2019,1,5bymCzswBkt0deeD1hlTIq,0.674,0.771,0.966
106,Una Lady Como Tú,Manuel Turizo,564206,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,2019,1,7MHN1aCFtLXjownGhvEQlF,0.788,0.477,0.86
107,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,564030,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2019,1,4QtiVmuA88tPQiCOHZuQ5b,0.792,0.895,0.794
108,Brillas,León Larregui,560897,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,2019,1,6VuUMo1TusnqBxLTnr3hOI,0.625,0.433,0.274
109,Dembow,Danny Ocean,559786,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,2019,1,0j1VxrPkMyFGvz0jZzxUoZ,0.786,0.811,0.731
110,Ráptame,Reik,557547,https://open.spotify.com/track/0I6syWcqSUsZ3sXJEOIGsj,2019,1,7KvrfnCkHb2qBDyVOqJ2bt,0.637,0.721,0.419
111,Under Pressure - Remastered 2011,Queen,555244,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,1,11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,0.466
112,rockstar (feat. 21 Savage),Post Malone,553495,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129
113,Culpables,Manuel Turizo,538016,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn,2019,1,3oL3s33HbtOQi0bWP5lYvN,0.727,0.802,0.418
114,Epa Wei,Danny Ocean,530041,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn,2019,1,2QmsKag0YaqhAbpR9Nwmpn,0.688,0.82,0.804
115,Se Preparó,Ozuna,525838,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2019,1,1m69ELEgE6k5ZWsap40ozt,0.739,0.821,0.693
116,Booty,C. Tangana,524759,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe,2019,1,6OCqV7mvGa48K7UkgkP0p1,0.712,0.952,0.474
117,New Rules,Dua Lipa,521331,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,1,2ekn2ttSfGqwhhate0LSR0,0.762,0.7,0.608
118,Luz Apaga,Ozuna,519652,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm,2019,1,5Q3e16qE1RE5oilN3ukasm,0.611,0.791,0.658
119,IDGAF,Dua Lipa,518192,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019,1,76cy1WJvNGJTj78UqeA5zr,0.836,0.544,0.51
120,Lamento Boliviano,Los Enanitos Verdes,515963,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,2019,1,6Pur3hWy6Nzc27ilmsp5HA,0.714,0.735,0.68
121,Devuélveme a mi chica,Hombres G,515620,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,2019,1,1Wrzhfa5bNlqvsnCztz190,0.603,0.843,0.503
122,Calidad Y Cantidad,La Arrolladora Banda El Limón De Rene Camacho,514282,https://open.spotify.com/track/0nfp44XFmPrLDMMmYfNIP3,2019,1,0nfp44XFmPrLDMMmYfNIP3,0.712,0.42,0.571
123,Perfect,Ed Sheeran,509199,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,1,0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,0.168
124,Eres,Café Tacvba,508907,https://open.spotify.com/track/6kdCN6gTWLcLxmLXoUcwuI,2019,1,6I86RF3odBlcuZA9Vfjzeq,0.843,0.729,0.903
125,Culpable Tu,Alta Consigna,508682,https://open.spotify.com/track/5fLOkcGJ6fGNyOGPlG07cK,2019,1,4Ql7BmZ09FwOENYLVK5Lcd,0.518,0.379,0.67
126,Pollo y Conejo,Cartel De Santa,507938,https://open.spotify.com/track/1xeLSOaNvDg68FGjIkJxkU,2019,1,4dFzuZePy7GYvbPFNwJyyl,0.769,0.71,0.588
127,Sweet but Psycho,Ava Max,504754,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,0.62
128,Así Es la Vida,Elefante,504539,https://open.spotify.com/track/3q2aVABxuztNi3iS6h6qdB,2019,1,3q2aVABxuztNi3iS6h6qdB,0.799,0.664,0.631
129,Amargo Adiós,Inspector,500713,https://open.spotify.com/track/0hlXUgUiIfedkY56EktGpd,2019,1,0zCOT028cU3DeCqN1G18wE,0.607,0.666,0.79
130,We Will Rock You - Remastered,Queen,498457,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2019,1,54flyrjcdnQdco7300avMJ,0.693,0.497,0.473
131,A Solas - Remix,Lunay,497955,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,1,1fXEkSum1vbTa3w0yvYzYW,0.62,0.744,0.589
132,Otra vez (feat. J Balvin),Zion & Lennox,491428,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2019,1,3QwBODjSEzelZyVjxPOHdq,0.832,0.772,0.704
133,A Lo Lejos Me Veran,El de La Guitarra,490093,https://open.spotify.com/track/3VHtIuKm8MvOTo81Usu2f5,2019,1,3VHtIuKm8MvOTo81Usu2f5,0.694,0.414,0.941
134,La flaca,Jarabe De Palo,489526,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,2019,1,0ll9JAIrM3NVBOMl45sxSX,0.871,0.481,0.664
135,Luz De Dia,Los Enanitos Verdes,489517,https://open.spotify.com/track/71AMvL4Fey4MwxQShk4VBR,2019,1,6TqXieeBcZZHyaO14hQpKx,0.657,0.447,0.523
136,Reggaetón en lo Oscuro,Wisin & Yandel,487905,https://open.spotify.com/track/7LLXLd0pisbEAdIVK502VM,2019,1,7LLXLd0pisbEAdIVK502VM,0.747,0.898,0.689
137,Locos,León Larregui,484897,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q,2019,1,3GSMdtJphymHEsR8K9jT5Q,0.724,0.646,0.957
138,Besos En Guerra,Morat,483343,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,2019,1,5RPYHXSqcWaaiCbUbyfNAO,0.691,0.973,0.783
139,Fíjate Que Si,Edwin Luna y La Trakalosa de Monterrey,483049,https://open.spotify.com/track/7FEmLU7M5aZ5O7FlOdxB33,2019,1,3YwEMdP2zkOiIq074Vlvqc,0.69,0.434,0.617
140,Thunder,Imagine Dragons,482764,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,1,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.288
141,Calma,Pedro Capó,479093,https://open.spotify.com/track/6aLJnupvPpT9HLv3xaUhe1,2019,1,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.761
142,Déjalo,Nacho,477261,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0,2019,1,1gDN23O2aqeWX5NqjSnAbV,0.843,0.578,0.871
143,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,476542,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,1,27rdGxbavYJeBphck5MZAF,0.601,0.794,0.244
144,Every Breath You Take - Remastered 2003,The Police,474889,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk,2019,1,0wF2zKJmgzjPTfircPJ2jg,0.818,0.456,0.716
145,Regrésame Mi Corazón,Carlos Rivera,474751,https://open.spotify.com/track/1NTypzYioS7MHVnIR4d7Uy,2019,1,1NTypzYioS7MHVnIR4d7Uy,0.696,0.679,0.408
146,Callao,Wisin & Yandel,473829,https://open.spotify.com/track/3gu0fRSgFuc4FmrtIv0DnC,2019,1,3gu0fRSgFuc4FmrtIv0DnC,0.73,0.836,0.879
147,Fuentes de Ortiz,Ed Maverick,471028,https://open.spotify.com/track/5Yv6qD8384II8ahFaofgFV,2019,1,0akyEssGRVHstqCSWXusJL,0.83,0.159,0.189
148,Según Tus Labios,Los Plebes del Rancho de Ariel Camacho,470126,https://open.spotify.com/track/1b2hnkOJVVEereFRweGX51,2019,1,1b2hnkOJVVEereFRweGX51,0.673,0.609,0.697
149,Leve,Cartel De Santa,468742,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj,2019,1,6xZ4Q2k2ompmDppyeESIY8,0.754,0.583,0.77
150,Somebody To Love - Remastered 2011,Queen,467950,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI,2019,1,6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,0.358
151,Otra Noche en Miami,Bad Bunny,467684,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra,2019,1,4vCAzANUWDE24URV6wQ4ra,0.514,0.646,0.297
152,La Planta,Caos,465634,https://open.spotify.com/track/2GggG2lQVYuus2aeAybe8M,2019,1,2GggG2lQVYuus2aeAybe8M,0.695,0.796,0.652
153,The Scientist,Coldplay,464651,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2019,1,75JFxkI2RXiU7L9VXzMkle,0.557,0.442,0.213
154,Nadie Como Yo,Kevin Roldan,464254,https://open.spotify.com/track/6XGfoK5edwViiZlmv7kQcE,2019,1,2JYlYRQDiCMTRHchnSHIyq,0.451,0.691,0.807
155,Escápate Conmigo (feat. Ozuna),Wisin,460421,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,2019,1,1KSqYYJFyfTecXFk9M0prc,0.744,0.859,0.787
156,Vuelve,Sebastian Yatra,457921,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S,2019,1,0gCPvo1GkbtPhMqg5Gbx1K,0.734,0.531,0.199
157,Hipócrita,Anuel AA,456997,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw,2019,1,4CbANooTL2aTHzJZqQ0Uvk,0.79,0.858,0.79
158,when the party's over,Billie Eilish,456902,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,1,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,0.198
159,Me Vas a Extrañar,Banda MS de Sergio Lizárraga,454397,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT,2019,1,2yS8aYWXEWJ1NlZ7VPDroT,0.756,0.526,0.94
160,Robarte un Beso,Carlos Vives,453791,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,2019,1,0JcNysfWVWaMS7R6vzGB2k,0.742,0.859,0.652
161,Entre Beso Y Beso,La Arrolladora Banda El Limón De Rene Camacho,449268,https://open.spotify.com/track/7uL1ZsdxI8l4sgEsgCmTlG,2019,1,6HhdHmkCl0qHNv3J9KQzKH,0.866,0.63,0.964
162,Estamos Bien,Bad Bunny,445041,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT,2019,1,2OWVCFTolecLiGZPquvWvT,0.759,0.536,0.439
163,El Sol No Regresa,La Quinta Estacion,443684,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp,2019,1,0c8f8b76ThPP2MInXEZyTY,0.579,0.898,0.635
164,Está Rico,Marc Anthony,443579,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg,2019,1,2wRkBumdItthjYP9XknImg,0.817,0.74,0.674
165,Si Te Vienen a Contar,Cartel De Santa,438184,https://open.spotify.com/track/4058DPUoC7sLPQ05pr3e4C,2019,1,1qNUhmx3rGjiMRThz7Eruv,0.734,0.663,0.845
166,Giant (with Rag'n'Bone Man),Calvin Harris,437697,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,1,5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,0.606
167,In My Feelings,Drake,436450,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,1,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,0.35
168,Caraluna,Bacilos,435974,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,2019,1,7DhYjNLksXZhbRQeheAums,0.76,0.773,0.895
169,Vasos Vacíos - Remasterizado 2008,Los Fabulosos Cadillacs,433973,https://open.spotify.com/track/198qSChSMQFuSimdeeY9gK,2019,1,198qSChSMQFuSimdeeY9gK,0.708,0.672,0.963
170,God's Plan,Drake,430139,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,1,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,0.357
171,Traicionera,Sebastian Yatra,429182,https://open.spotify.com/track/4Ft0391aLVNtCPPseh98lp,2019,1,0OjlSAYEn9ZEvyRsbV2Ubg,0.779,0.675,0.63
172,Esperándote,Manuel Turizo,428920,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,2019,1,1nfyE13arjOuO54HH0zmqj,0.697,0.648,0.313
173,Sería Más Fácil,Carlos Rivera,428687,https://open.spotify.com/track/0cftlm9IYJi4KoN1PDvR2V,2019,1,0CWaxJ91qi0NVrXkUIBxs7,0.581,0.743,0.626
174,Mi Sorpresa Fuiste Tú,Calibre 50,427816,https://open.spotify.com/track/59S2kAfdUxi6k2Si8Vi0f3,2019,1,7M8JZ3rGNZgDCrcpDB2k37,0.568,0.435,0.612
175,Me Muero,Carlos Rivera,425995,https://open.spotify.com/track/4dpTz2Tgczw9lDdBAT0fvT,2019,1,4dpTz2Tgczw9lDdBAT0fvT,0.51,0.572,0.529
176,Corazón (feat. Nego do Borel),Maluma,421914,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu,2019,1,5cepAtqnEQ6yVG6088zMMu,0.722,0.738,0.748
