Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence
16,Kya Baat Aa,Karan Aujla,511849,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X,2020,8,5XBUtdLhHkWMacY3I5kz8X,0.706,0.526,0.546
17,Memories,Maroon 5,508570,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,8,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,0.575
18,Blinding Lights,The Weeknd,506643,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,8,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.334
19,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,496372,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp,2020,8,57jOEZtoLQK4zF2x55bdkp,0.718,0.382,0.499
20,ROCKSTAR (feat. Roddy Ricch),DaBaby,474361,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020,8,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,0.497
21,Roses - Imanbek Remix,SAINt JHN,463726,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,2020,8,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,0.863
22,No Competition,Jass Manak,462394,https://open.spotify.com/track/0kCdXeYJS3wyhcvOonRmeg,2020,8,15QjReQlnrAwztWzQB9dyq,0.859,0.61,0.649
23,death bed (coffee for your head),Powfu,462277,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,8,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,0.348
24,Señorita,Shawn Mendes,460505,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,8,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75
25,Genda Phool (feat. Payal Dev),Badshah,435226,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,2020,8,0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,0.837
26,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,432022,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u,2020,8,3qrdLVOClRU4yPkcXZ7c5u,0.701,0.638,0.813
27,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,431086,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx,2020,8,25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,0.311
28,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,424173,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC,2020,8,1y1rQTkWmrZdJmjwuK07GC,0.385,0.464,0.15
29,"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,423119,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S,2020,8,4xmkpE1Si5JL7NFxWrhV0S,0.468,0.854,0.277
30,WAP (feat. Megan Thee Stallion),Cardi B,418532,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020,8,4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,0.357
31,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,404659,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu,2020,8,2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,0.415
32,Watermelon Sugar,Harry Styles,403274,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,8,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
34,Dance Monkey,Tones And I,399997,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,8,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
35,Khulke Jeene Ka,A.R. Rahman,395770,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf,2020,8,1XFZMenJ30FfGOsj8X5sqf,0.676,0.544,0.533
36,Dil Bechara,A.R. Rahman,395593,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO,2020,8,4UJkUnfEEL8B2JZ1OQfYOO,0.883,0.334,0.747
37,Illegal Weapon 2.0,Jasmine Sandlas,389145,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw,2020,8,5fXslGZPI5Cco6PKHzlSL3,0.805,0.919,0.494
38,"Duniyaa (From ""Luka Chuppi"")",Akhil,388040,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ,2020,8,2tjWCe2W7sgvS3C8NHcdtI,0.435,0.658,0.524
39,TKN (feat. Travis Scott),ROSALÍA,385322,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020,8,4w47S36wQGBhGg073q3nt7,0.776,0.509,0.485
40,Boy With Luv (feat. Halsey),BTS,375077,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2020,8,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,0.798
41,Feelings,Sumit Goswami,372395,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S,2020,8,0s26En1JoJhVj32vizElpA,0.694,0.466,0.246
42,How You Like That,BLACKPINK,371682,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020,8,4SFknyjLcyTLJFPKD2m96o,0.812,0.761,0.344
43,Mehrama,Pritam,371059,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h,2020,8,6cUOiOY5qh2FpIQWIYAd2h,0.56,0.632,0.373
44,Namo Namo,Amit Trivedi,368969,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76,2020,8,5QtQFSdyZEl0w4iDxAyv76,0.648,0.711,0.33
45,lovely (with Khalid),Billie Eilish,366317,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020,8,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,0.12
46,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,362640,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg,2020,8,7lGhrfren1Zpwh0ds0zuUg,0.56,0.512,0.39
47,ON,BTS,359247,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,2020,8,4Iedi94TIaB2GGb1nMB68v,0.856,0.564,0.483
48,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,351770,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF,2020,8,6q9XTgfWilsnyiFofvYrIF,0.788,0.87,0.884
49,Believer,Imagine Dragons,349323,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020,8,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,0.666
50,Haan Main Galat,Pritam,349165,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860,2020,8,068HSvCf5MbQfhV4qqaelg,0.685,0.736,0.893
51,Taare Ginn,A.R. Rahman,344591,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY,2020,8,1wbxjQnN7MTk8MKt3SumyY,0.365,0.402,0.358
52,Intentions (feat. Quavo),Justin Bieber,333618,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,8,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,0.874
53,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,326325,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi,2020,8,4OcvkkpF3xmyCGGY5IBlgi,0.605,0.53,0.399
54,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,321014,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3,2020,8,1feANd8EfcDP5UqSvbheM3,0.308,0.585,0.345
55,Ek Tarfa,Darshan Raval,313878,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os,2020,8,64r6z0P3RnhpTGdkA7p5Os,0.48,0.615,0.33
56,Can We Kiss Forever?,Kina,306257,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2020,8,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,0.124
57,Sakhiyaan,Maninder Buttar,303167,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg,2020,8,3sqRODOZ1Z6hR4F2tnFAlg,0.706,0.674,0.359
58,Qaafirana,Arijit Singh,302794,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi,2020,8,0xkGTPTijMU84dtHr3KQQi,0.417,0.433,0.207
59,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,299708,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y,2020,8,6E9UwSfT80age2xknoMS7Y,0.473,0.401,0.345
60,Laugh Now Cry Later (feat. Lil Durk),Drake,298074,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,2020,8,2SAqBLGA283SUiwJ3xOUVI,0.761,0.518,0.522
61,Kasoor,Prateek Kuhad,297255,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql,2020,8,08kTa3SL9sV6Iy8KLKtGql,0.558,0.497,0.444
62,Yes or No,Jass Manak,296437,https://open.spotify.com/track/7JzxfyTnhw4dCb35O3ojgn,2020,8,6PkOeZgtJlnbVGb8KgNSog,0.681,0.726,0.753
63,Tere Naal,Tulsi Kumar,295332,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py,2020,8,2Vw94w6FxCyaYwyCivi9Py,0.315,0.491,0.245
64,Stay Gold,BTS,291690,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ,2020,8,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,0.582
65,Cradles,Sub Urban,291664,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC,2020,8,1y4jsQt7MjnZhiD1L6qFBC,0.534,0.589,0.632
66,Smile (with The Weeknd),Juice WRLD,289393,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,2020,8,6wQlQrTY5mVS8EGaFZVwVF,0.694,0.685,0.306
67,Someone You Loved,Lewis Capaldi,288860,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,8,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
68,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,285422,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020,8,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
69,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,284503,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK,2020,8,1aIhAX6324JZmhNnGltwkK,0.559,0.541,0.309
70,Without Me,Halsey,284057,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020,8,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662
71,Jaan 'Nisaar (Arijit),Arijit Singh,282861,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95,2020,8,6pzlnyHTVYi5FOmrgOmC95,0.481,0.392,0.257
72,On My Way,Alan Walker,282062,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,2020,8,3OjNkFFZavF89xvRqWCXmU,0.443,0.538,0.245
73,Ve Maahi,Arijit Singh,279989,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF,2020,8,4t1DkxexoMbIHfSHS4Uiyr,0.65,0.551,0.294
74,bad guy,Billie Eilish,279667,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,8,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
75,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,279216,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,2020,8,2IoZMG3RqiTmsy7Li3zGFg,0.376,0.643,0.646
76,Ek Raat,Vilen,274436,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx,2020,8,2jHicGSFIXm8dUdGz2wwzx,0.645,0.534,0.303
77,Closer,The Chainsmokers,268890,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2020,8,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,0.661
78,Vail,Mankirt Aulakh,268713,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM,2020,8,1bqAnuqlgbQ55AByEp0SmM,0.566,0.711,0.542
79,Ik Tera,Maninder Buttar,266631,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7,2020,8,57DhVYA7E1CyrE4OKuyLb7,0.826,0.712,0.49
80,Let Me Down Slowly,Alec Benjamin,265993,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2020,8,2qxmye6gAegTMjLKEBoR3d,0.652,0.557,0.483
81,Yaad Piya Ki Aane Lagi,Neha Kakkar,265642,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF,2020,8,0TkquWzzuxcrwbCWlTrKYF,0.858,0.833,0.693
82,My Block,Sidhu Moose Wala,263759,https://open.spotify.com/track/4HEzmqZuqVk3qSwD6Dtk6K,2020,8,2qcllSUyD3gKbfh9NEjARW,0.763,0.565,0.232
83,Breaking Me,Topic,258450,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,8,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,0.664
84,8 Parche,Baani Sandhu,255489,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen,2020,8,42ETKyApzUl8hTtytFAjen,0.652,0.862,0.727
85,"The Plan - From the Motion Picture ""TENET""",Travis Scott,255366,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST,2020,8,551xyaSJsg8hILXFq9JdST,0.433,0.443,0.0363
86,Kho Gaye Hum Kahan,Jasleen Royal,254798,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g,2020,8,6nZiYSBwPQ7fYnVWkkkj4g,0.778,0.227,0.38
87,Baari,Bilal Saeed,254617,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv,2020,8,7cuYb19oTyv1tLTgzH7qpv,0.651,0.538,0.467
88,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,254014,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG,2020,8,5I2wbDvSI98HLVB42YO9sU,0.786,0.797,0.453
89,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,253268,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9,2020,8,2U0BLmYoSESYOdwMxW2yA9,0.285,0.238,0.213
90,Faded,Alan Walker,251408,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,2020,8,7gHs73wELdeycvS48JfIos,0.589,0.651,0.166
91,Your eyes tell,BTS,250041,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,2020,8,3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,0.258
92,Perfect,Ed Sheeran,247078,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2020,8,0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,0.168
93,I Like Me Better,Lauv,247047,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020,8,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419
94,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]",Jubin Nautiyal,246071,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW,2020,8,3lT4SlZVvqLhMeiuBv7gHW,0.358,0.252,0.284
95,Chedkhaniyaan,Shankar-Ehsaan-Loy,245802,https://open.spotify.com/track/30PPEJ1pEhtVnrgVNK5MEw,2020,8,30PPEJ1pEhtVnrgVNK5MEw,0.771,0.659,0.587
96,Asal Mein,Darshan Raval,245415,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS,2020,8,0rMeOAvbQZ2RTG4B6L1M4p,0.656,0.551,0.329
97,Tum Se Hi,Ankit Tiwari,244432,https://open.spotify.com/track/4W49kIadQlZGLr1waTuHR3,2020,8,7eQl3Yqv35ioqUfveKHitE,0.609,0.538,0.608
98,Billo Tu Agg (feat. Yo Yo Honey Singh),Singhsta,242235,https://open.spotify.com/track/0YjOI7XC5Su1kgJbHrDC7s,2020,8,0YjOI7XC5Su1kgJbHrDC7s,0.797,0.602,0.471
99,Satisfya,Imran Khan,238773,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6,2020,8,6HGoVbCUr63SgU3TjxEVj6,0.726,0.652,0.803
100,Kalla Sohna Nai,Akhil,235721,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO,2020,8,4yurVSNjaPBKkOpbZWtuJO,0.802,0.499,0.763
101,Same Beef,Bohemia,235659,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC,2020,8,65c6VCikt7f5sAS1heoYQC,0.779,0.854,0.379
102,Buttabomma - Telugu,Armaan Malik,233859,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS,2020,8,0dnDTvdUco2UbaBjUtPxNS,0.666,0.644,0.89
103,7 rings,Ariana Grande,232803,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020,8,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327
104,Past Life (with Selena Gomez),Trevor Daniel,231005,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t,2020,8,4P6IttK2PRBjyr3fm0pP7t,0.612,0.539,0.294
105,Teri Meri Ladayi,Maninder Buttar,230539,https://open.spotify.com/track/0IcwfJPrcJ2BWj22yOlZ2p,2020,8,0IcwfJPrcJ2BWj22yOlZ2p,0.758,0.496,0.59
106,Thandi Hawa,Ritviz,230412,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k,2020,8,47a8ZHfi1MYmiSVVdS7gId,0.618,0.555,0.515
107,Yummy,Justin Bieber,229019,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020,8,41L3O37CECZt3N7ziG2z7l,0.687,0.514,0.494
108,Jaan Ban Gaye,Mithoon,227497,https://open.spotify.com/track/30CDYWqqitNHUa0DGaUeIE,2020,8,30CDYWqqitNHUa0DGaUeIE,0.537,0.419,0.292
109,Dusk Till Dawn - Radio Edit,ZAYN,225171,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2020,8,1j4kHkkpqZRBwE0A4CN4Yv,0.258,0.437,0.0967
110,Skechers,DripReport,225046,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020,8,2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,0.274
111,Peed,Diljit Dosanjh,224445,https://open.spotify.com/track/2Ny0SqN4HHB7nfdre6YlDb,2020,8,2mamNEHq1NYUqyDaH8hklT,0.418,0.509,0.463
112,FRIENDS,Marshmello,223879,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2020,8,2jQiSYrwJehQAcuaaQrXnS,0.422,0.609,0.0911
113,Be Kind (with Halsey),Marshmello,221408,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020,8,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,0.452
114,Black Swan,BTS,220671,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ,2020,8,3bkkMZEAhx7rTVz1C0itRQ,0.719,0.758,0.49
115,Yalgaar,Ajey Nagar (CarryMinati),220075,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD,2020,8,0RGp4KA9wvndxqPIWoKwnD,0.726,0.818,0.812
116,Laal Bindi,Akull,219489,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3,2020,8,3gOlVEwSmsrqKt590wbWt3,0.745,0.599,0.283
117,Haan Haige Aa,Karan Aujla,218775,https://open.spotify.com/track/3XQUm9KbQxla0ZtXh0cdGv,2020,8,3XQUm9KbQxla0ZtXh0cdGv,0.835,0.854,0.543
118,Kun Faya Kun,A.R. Rahman,218626,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6,2020,8,7F8RNvTQlvbeBLeenycvN6,0.362,0.378,0.575
119,Stuck with U (with Justin Bieber),Ariana Grande,216800,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,8,4HBZA5flZLE435QTztThqH,0.597,0.45,0.537
120,Kalank (Title Track),Arijit Singh,213778,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,2020,8,6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,0.435
121,Toosie Slide,Drake,211065,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020,8,127QTOFJsJQp5LbJbu3A1y,0.834,0.454,0.837
122,"Ik Vaari Aa (From ""Raabta"")",Arijit Singh,210875,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9,2020,8,5lrA2NzUxmBjKr2tCZfMtl,0.512,0.752,0.428
123,Don't Start Now,Dua Lipa,210709,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020,8,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,0.677
124,Saari Ki Saari 2.0,Darshan Raval,210638,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf,2020,8,34ppgPuSUgKIqUIBT26ulf,0.309,0.354,0.2
125,Kuch Bhi Ho Jaye,B Praak,210342,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9,2020,8,2uzEDXVEAjLhGynxLu1dd9,0.492,0.589,0.287
126,Butterfly,Jass Manak,209876,https://open.spotify.com/track/480Zt0NUsxTql86SlMtiVz,2020,8,2cYqizR4lgvp4Qu6IQ3qGN,0.763,0.628,0.193
127,The Box,Roddy Ricch,209669,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,8,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,0.642
128,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,209207,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ,2020,8,5QVHNa0ppJUOoqSd36ovQS,0.515,0.691,0.484
129,Kabira,Pritam,207256,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c,2020,8,4bD9z9qa4qg9BhryvYWB7c,0.59,0.555,0.191
130,Sage,Ritviz,206988,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl,2020,8,1UMKquW1olreYO1LlLmTqi,0.843,0.538,0.428
131,Stunnin' (feat. Harm Franklin),Curtis Waters,206460,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,2020,8,2JSmxLqt8h7ZpJJkfuLJvK,0.885,0.685,0.937
132,Thunder,Imagine Dragons,206225,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2020,8,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.288
133,"O Saki Saki (From ""Batla House"")",Neha Kakkar,206137,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH,2020,8,4cFwhwH5ydnHgB0Tv3lZsm,0.737,0.961,0.567
134,Proper Patola,Badshah,205272,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,2020,8,39ujbBjTwwqUFySaCYDMMT,0.77,0.824,0.49
135,Girls Like You (feat. Cardi B),Maroon 5,204932,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2020,8,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.448
136,Dooriyan (feat. Kaprila),Dino James,204193,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6,2020,8,4nKc9yiwXWlEByq1oMfHU6,0.778,0.474,0.219
137,Shape of You,Ed Sheeran,203943,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020,8,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.931
138,Vaaste,Dhvani Bhanushali,203883,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3,2020,8,0mJTAdmY8olbGQjopDYff3,0.444,0.479,0.315
139,Navi Navi Yaari,Diljit Dosanjh,203685,https://open.spotify.com/track/39pjjDG9o44eDjkM4BPdiG,2020,8,39pjjDG9o44eDjkM4BPdiG,0.851,0.576,0.745
140,Let Me Love You,DJ Snake,203173,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,2020,8,3ibKnFDaa3GhpPGlOUj7ff,0.656,0.578,0.556
141,Takeaway,The Chainsmokers,202421,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2020,8,3g0mEQx3NTanacLseoP0Gw,0.528,0.511,0.351
142,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",Armaan Malik,201975,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2,2020,8,6tkl6rjuXWtVOCaXSSSCz2,0.299,0.447,0.321
143,"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,201857,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8,2020,8,28veUNu4veN0LOBVa0nFw8,0.804,0.913,0.544
144,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,201216,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk,2020,8,6vuMdb0E8buJeSHArN3dXk,0.368,0.587,0.391
145,Attention,Charlie Puth,200978,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,2020,8,5cF0dROlMOK5uNZtivgu50,0.775,0.613,0.797
146,Tera Ghata,Gajendra Verma,200316,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO,2020,8,0JBhoxPKHJc1ZeJrjSt0VO,0.718,0.573,0.686
147,Boss Bitch,Doja Cat,199521,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,8,78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,0.575
148,Dynamite - Instrumental,BTS,198926,https://open.spotify.com/track/6QBZlIxCB2lAPU2bM1ut1p,2020,8,7ynmAvlaIbYWpXtpX2PlpX,0.861,0.658,0.625
149,Something Just Like This,The Chainsmokers,197736,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2020,8,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,0.446
150,"Chellamma (From ""Doctor"")",Anirudh Ravichander,194745,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5,2020,8,0fGclndst25Qqy8j4u5De5,0.498,0.679,0.743
151,Ik Mulaqaat,Meet Bros.,194606,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd,2020,8,17uI7afUaul1hCzMTF9txd,0.634,0.648,0.667
152,Samajavaragamana,Sid Sriram,194408,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy,2020,8,3j9DrRebdWK1jkpOw9FZUy,0.568,0.663,0.808
153,Aaj Bhi,Vishal Mishra,193451,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G,2020,8,6LpswW9691XT9OjVSvDU6G,0.581,0.304,0.0977
154,tere bina,Zaeden,192573,https://open.spotify.com/track/6N5WkgPIDoTdbCXyyIIKAv,2020,8,4FeczSomVWVyU4FW7xDeAI,0.744,0.7,0.867
155,rockstar (feat. 21 Savage),Post Malone,191869,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020,8,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129
156,cardigan,Taylor Swift,191679,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,2020,8,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0.551
157,Sajan Bin,Shankar-Ehsaan-Loy,191405,https://open.spotify.com/track/1lUskB61Guv9LkWSV9ycWe,2020,8,1lUskB61Guv9LkWSV9ycWe,0.74,0.692,0.304
158,Badmashi,Jass Manak,191295,https://open.spotify.com/track/6Ly2vQXzOhu47tte7WB8qT,2020,8,1YYQy2s1hKa5gjrTVTQbYx,0.885,0.563,0.618
